question,answer,ref,doc_id,dial_id
What are the requirements?,You want to apply to operate a PSB license? .,"[{'sp_id': '10', 'label': 'precondition'}]",About Private Service Bureau Licenses#1_0,2599da4ce88d3e55ee302efa241fc4ad
"Yes, I want to have a PSB license. ","To apply for a license to operate a PSB, you must submit the NY State DMV: A) your form PSB-3 that shows your PSB name was approved by the DMV see aboveB) a photocopy of a valid NY State driver license or non - driver photo ID C)...I'll send you a document with the rest of the requirements so you can save it in your computer and check them whenever you want.ApplicationforPSB.pdf","[{'sp_id': '11', 'label': 'solution'}, {'sp_id': '12', 'label': 'solution'}, {'sp_id': '13', 'label': 'solution'}]",About Private Service Bureau Licenses#1_0,2599da4ce88d3e55ee302efa241fc4ad
"Ok, I read it but it does not say anything if I don't have emplyees. ",If you don't have any employees you must submit a completed Form CE-200 Certificate of Attestation of Exemption from NY State Workers Compensation. This is to show a government agency that NY State Workers Compensation insurance is not required,"[{'sp_id': '19', 'label': 'solution'}, {'sp_id': '20', 'label': 'solution'}]",About Private Service Bureau Licenses#1_0,2599da4ce88d3e55ee302efa241fc4ad
"Hi, can you tell me something about the private service bureau licenses?","Sure. A PSB is a type of license that is required for any person, firm, association or corporation that gets engaged in the business of assisting for hire in securing licenses in order to drive motor vehicles, registration or titles of motor vehicles.","[{'sp_id': '2', 'label': 'solution'}]",About Private Service Bureau Licenses#1_0,0ac2ef3cc4ec66b42a92a31e25c76b15
"Just in case, what should i expect if i apply for PSB?","You should expect for your application to be reviewed in Albany's DMV. After that, it will be sent to your local DMV office and you'll be scheduled for an inspection.","[{'sp_id': '31', 'label': 'solution'}, {'sp_id': '32', 'label': 'solution'}, {'sp_id': '33', 'label': 'solution'}]",About Private Service Bureau Licenses#1_0,0ac2ef3cc4ec66b42a92a31e25c76b15
"Um, other this is, in case i have more questions about this o anything else, where i have to go or call?",A call is the fastest way to reach your DMV office. Please make use of the following number for all your inquiries: 1-518-473-6586.,"[{'sp_id': '48', 'label': 'solution'}]",About Private Service Bureau Licenses#1_0,0ac2ef3cc4ec66b42a92a31e25c76b15
"Hi, I just wanna know when i need to own a private bureau service license?","Sure. You need a PSB if you are a person, firm, association or corporation which is engaged assisting for hire securing licenses to drive motor vehicles, registration or titles of motor vehicles.","[{'sp_id': '2', 'label': 'solution'}]",About Private Service Bureau Licenses#1_0,313142a593338ff3caa47111939c5212
And how do i apply for it??,"Before that, are willing to go through a name approval?","[{'sp_id': '4', 'label': 'precondition'}]",About Private Service Bureau Licenses#1_0,313142a593338ff3caa47111939c5212
"Anyhow, i don't have any employees for that right now, is that a problem?","In that case, you must submit a completed form CE-200 or Certificate of attestation of Exemption from NYS Workers Compensation. That way you show the government that this insurance is not required.","[{'sp_id': '19', 'label': 'solution'}, {'sp_id': '20', 'label': 'solution'}]",About Private Service Bureau Licenses#1_0,313142a593338ff3caa47111939c5212
"Hi, i wanted to know if i'm required a PSB license?","Well, if you're in the business of assisting for hire in securing licenses to drive motor vehicles, registrations or titles of motor vehicles, regardless you are a person, firm, association or corporation, certainly you are required a PSB license.","[{'sp_id': '2', 'label': 'solution'}]",About Private Service Bureau Licenses#1_0,07acc12fdfcaeccf18bcb094f52a61fb
Can you tell me something about application for it?,"In first place, it requires for you to request a name approval, would you do that?","[{'sp_id': '4', 'label': 'precondition'}]",About Private Service Bureau Licenses#1_0,07acc12fdfcaeccf18bcb094f52a61fb
"If that's what is needed, yeah, i'll do it.","Peferct. Then, before you can apply for a PSB, you must submit a Name Selection Form for PSB applicants or PSB-3 form, and then receive approval from the DMv for that name.","[{'sp_id': '5', 'label': 'solution'}, {'sp_id': '6', 'label': 'solution'}]",About Private Service Bureau Licenses#1_0,07acc12fdfcaeccf18bcb094f52a61fb
"So, after i get approval for my name, what's next?","Well, first is to apply for PSB, then you'll have to wait for your application being reviewed by the DMV in Albany and being sent to your local DMV for schedule an inspection.","[{'sp_id': '31', 'label': 'solution'}, {'sp_id': '32', 'label': 'solution'}, {'sp_id': '33', 'label': 'solution'}]",About Private Service Bureau Licenses#1_0,07acc12fdfcaeccf18bcb094f52a61fb
And that inspection would be scheduled when?,"That would be when there is an inspector available. When that happens, the inspector can ask you to provide some documents for review, such as the following: The original lease and the original business certificate and/or corporate papers and/or filling receipt.","[{'sp_id': '35', 'label': 'solution'}, {'sp_id': '36', 'label': 'solution'}, {'sp_id': '37', 'label': 'solution'}]",About Private Service Bureau Licenses#1_0,07acc12fdfcaeccf18bcb094f52a61fb
"Hello, I need some help with PBS licenses. I don't know if I need one, I'm engaged in the business of assisting for hire in securing licenses, should I get one?. I'd love if you can help me sort that out.","Yes, you certainly need one as you are a person engaged in the business of assisting for hire in securing licenses to drive motor vehicles.. .etc.","[{'sp_id': '2', 'label': 'solution'}]",About Private Service Bureau Licenses#1_0,31aa403912b0c9f5e8b3eb798b97cc38
"BTW, I know there's a chance that the inspector visits your location. What should I expect from that?","They can ask you to provide some documents to review them. 
1) The original leases
2) The original business certificate and/or corporate papers and/or filing receipts
3) A sample customer receipt

If you have all those documents up to date, there's nothing to worry about. ","[{'sp_id': '35', 'label': 'solution'}, {'sp_id': '36', 'label': 'solution'}, {'sp_id': '37', 'label': 'solution'}]",About Private Service Bureau Licenses#1_0,31aa403912b0c9f5e8b3eb798b97cc38
"Hi, i need information about traffic violation tickets?",Have you been involved in any traffic violation lately?,"[{'sp_id': '2', 'label': 'precondition'}]",Traffic Violations Bureau#3_0,21ce6a9c9911d1e9019df356167021a2
"No, i haven't.",Have you been issued a ticket?,"[{'sp_id': '14', 'label': 'precondition'}]",Traffic Violations Bureau#3_0,21ce6a9c9911d1e9019df356167021a2
"No, neither.",Have you attended any hearing?,"[{'sp_id': '34', 'label': 'precondition'}]",Traffic Violations Bureau#3_0,21ce6a9c9911d1e9019df356167021a2
"No, i haven't any of those in my record.",Have you filed any appeals?,"[{'sp_id': '85', 'label': 'precondition'}]",Traffic Violations Bureau#3_0,21ce6a9c9911d1e9019df356167021a2
"Hi, i received a traffic ticket a little while ago and need info about t?",Sure. Do you have an specific question on that matter?,"[{'sp_id': '2', 'label': 'precondition'}]",Traffic Violations Bureau#3_0,7bfe80c5e3188b28c846dc3a80edd755
My violation points from a 18 month period does not add up 11. What's the consequence if they add up 11 or more?.,In that case your license may be revoked or suspended following a hearing.,"[{'sp_id': '120', 'label': 'solution'}]",Traffic Violations Bureau#3_0,e5ea4299df65d957bd4c292f58c468c6
"Yes that's what they did. But I was also issued a ticket before that, but I don't know what to do with that.","Follow the instructions on the ticket for the plea you wish to make , and act promptly.","[{'sp_id': '15', 'label': 'solution'}]",Traffic Violations Bureau#3_0,e5ea4299df65d957bd4c292f58c468c6
"Good afternoon, I got a traffic ticket yesterday and i don't know what to do?",The tickes was issued for a criminal traffic violation?,"[{'sp_id': '2', 'label': 'precondition'}]",Traffic Violations Bureau#3_0,7335b199b6b8c6aa786efc882df66f4e
"No, not at all.","Ok.But you don't know what to do, right?","[{'sp_id': '14', 'label': 'precondition'}]",Traffic Violations Bureau#3_0,7335b199b6b8c6aa786efc882df66f4e
"I feel terrible, I got a traffic ticket. What do I do?","To confirm, you have received the ticket yourself?","[{'sp_id': '2', 'label': 'precondition'}]",Traffic Violations Bureau#3_0,fafc503180f32ddd37bbb5e37404e286
Yes I did.,Was the ticket for a non-criminal moving violation in one of the five boroughs of New York?,"[{'sp_id': '3', 'label': 'precondition'}]",Traffic Violations Bureau#3_0,fafc503180f32ddd37bbb5e37404e286
What do I do if I get a traffic ticket?,It will be handled by a New York State Department of Motor Vehicles DMV,"[{'sp_id': '2', 'label': 'precondition'}]",Traffic Violations Bureau#3_0,6a891e7fe625d3c5c11f561c9f74842c
This doesnt apply to me,"This doesnt apply to you, so what else can I help you with?","[{'sp_id': '14', 'label': 'precondition'}]",Traffic Violations Bureau#3_0,6a891e7fe625d3c5c11f561c9f74842c
"Thank you, this applies to me. Tell me mroe",Please just follow the instructions on the ticket for the plea you wish to make,"[{'sp_id': '15', 'label': 'solution'}]",Traffic Violations Bureau#3_0,6a891e7fe625d3c5c11f561c9f74842c
Can I bring witnesses with me?,Yes. You may present witnesses and evidence at a hearing ,"[{'sp_id': '12', 'label': 'solution'}, {'sp_id': '13', 'label': 'solution'}]",Traffic Violations Bureau#3_0,6a891e7fe625d3c5c11f561c9f74842c
What if I dont show up?,You could be found guilty of the charge because of your failure to respond,"[{'sp_id': '17', 'label': 'solution'}, {'sp_id': '18', 'label': 'solution'}, {'sp_id': '19', 'label': 'solution'}]",Traffic Violations Bureau#3_0,6a891e7fe625d3c5c11f561c9f74842c
Who tells me if im guilty or not?,The ALJ will decide whether or not your are guilty,"[{'sp_id': '78', 'label': 'solution'}, {'sp_id': '79', 'label': 'solution'}]",Traffic Violations Bureau#3_0,6a891e7fe625d3c5c11f561c9f74842c
what to do if i receive a traffic ticket?,if you are issued a ticket for a non criminal moving traffic violation in the five buroughs of new york city. does this apply to you?,"[{'sp_id': '2', 'label': 'precondition'}]",Traffic Violations Bureau#3_0,6c297da809ae952d0db124f0e6c4a39d
Yes,Did you get a non criminal traffic violation in the five boroughs of new york city?,"[{'sp_id': '3', 'label': 'precondition'}]",Traffic Violations Bureau#3_0,6c297da809ae952d0db124f0e6c4a39d
Yes,it will be handled by a new york state department of motor vehicles dmv traffic violations bureau,"[{'sp_id': '4', 'label': 'solution'}, {'sp_id': '5', 'label': 'solution'}, {'sp_id': '6', 'label': 'solution'}]",Traffic Violations Bureau#3_0,6c297da809ae952d0db124f0e6c4a39d
what to do if i plead guilty?,"fill in requested information, sign it, either mail it with your payment or bring your payment to any TVB office","[{'sp_id': '38', 'label': 'solution'}, {'sp_id': '39', 'label': 'solution'}, {'sp_id': '41', 'label': 'solution'}]",Traffic Violations Bureau#3_0,6c297da809ae952d0db124f0e6c4a39d
what about suspensions?,as the number of suspensions you have increases. a driver is suspended for a ticket not answered and fine not paid,"[{'sp_id': '24', 'label': 'solution'}, {'sp_id': '25', 'label': 'solution'}]",Traffic Violations Bureau#3_0,6c297da809ae952d0db124f0e6c4a39d
when can i leave my hearing?,the ALJ will decide whether or not you are guilty,"[{'sp_id': '78', 'label': 'solution'}, {'sp_id': '79', 'label': 'solution'}]",Traffic Violations Bureau#3_0,6c297da809ae952d0db124f0e6c4a39d
what if i plead not guilty?,your case wull be heard by a dmv administrative law judge,"[{'sp_id': '9', 'label': 'solution'}, {'sp_id': '10', 'label': 'solution'}, {'sp_id': '11', 'label': 'solution'}]",Traffic Violations Bureau#3_0,6c297da809ae952d0db124f0e6c4a39d
can i bring witnesses?,yes. you may present witnesses,"[{'sp_id': '12', 'label': 'solution'}, {'sp_id': '13', 'label': 'solution'}]",Traffic Violations Bureau#3_0,6c297da809ae952d0db124f0e6c4a39d
I need to change my license from Class D to Class E.,Have you completed the necessary requirements?,"[{'sp_id': '11', 'label': 'precondition'}]",Get a license to drive a taxi or livery vehicle#3_0,8ff6504a4db4498be403979c627afb0a
"No, I haven't done it yet.",Do you know what identification you need to bring to the DMV?,"[{'sp_id': '13', 'label': 'precondition'}]",Get a license to drive a taxi or livery vehicle#3_0,8ff6504a4db4498be403979c627afb0a
"Yes, I know which one.",Find your proofs of identity to bring to an office.,"[{'sp_id': '15', 'label': 'solution'}]",Get a license to drive a taxi or livery vehicle#3_0,8ff6504a4db4498be403979c627afb0a
What should I do if I want a Standard that is not for federal purposes?,You need to bring your current NY State license as proof of identity.,"[{'sp_id': '20', 'label': 'solution'}]",Get a license to drive a taxi or livery vehicle#3_0,8ff6504a4db4498be403979c627afb0a
"I plan to drive a taxi, what should I do?",You need  to contact the Taxi and Limousine Commission.,"[{'sp_id': '36', 'label': 'solution'}]",Get a license to drive a taxi or livery vehicle#3_0,8ff6504a4db4498be403979c627afb0a
"My licence was issued on January 25, 2017, What kind of document will I have?",You will have a Standard document.,"[{'sp_id': '40', 'label': 'solution'}]",Get a license to drive a taxi or livery vehicle#3_0,8ff6504a4db4498be403979c627afb0a
"Hello, i'm interested in changing my license from Class D to Class E, please.",Have you completed any procedures or applications yet?,"[{'sp_id': '11', 'label': 'precondition'}]",Get a license to drive a taxi or livery vehicle#3_0,4b1213f4e9256e0e65c01fbc6ed8e3b3
"No, i haven't.","Ok, have you at least verified what kind of identification you need to bring to the DMV?","[{'sp_id': '13', 'label': 'precondition'}]",Get a license to drive a taxi or livery vehicle#3_0,4b1213f4e9256e0e65c01fbc6ed8e3b3
Do i need to verify that before hand?,"Yeah, that's the correct thing to do. Besides, you need to find your proofs also.","[{'sp_id': '15', 'label': 'solution'}]",Get a license to drive a taxi or livery vehicle#3_0,4b1213f4e9256e0e65c01fbc6ed8e3b3
"How do i know if my license is Enhanced or not? All i know it was issued in February 2017, can you clarify this to me, please?","Don't worry, sure i  can do that. Seeing that date, i have to inform you that license is just a standard one.","[{'sp_id': '40', 'label': 'solution'}]",Get a license to drive a taxi or livery vehicle#3_0,4b1213f4e9256e0e65c01fbc6ed8e3b3
"Ok, thanks for the clarification. Another question, a friend of mine is looking to get its first driver license, which type could be better for him?","If he's going to apply for the first time, a E type driver license could be just the better, instead a D type. That's because both license requires the same vision and share written and road tests.","[{'sp_id': '31', 'label': 'solution'}, {'sp_id': '32', 'label': 'solution'}, {'sp_id': '33', 'label': 'solution'}]",Get a license to drive a taxi or livery vehicle#3_0,4b1213f4e9256e0e65c01fbc6ed8e3b3
I am looking to change my license from Class D to Class E. What do I do?,Are you at the start of this process?,"[{'sp_id': '11', 'label': 'precondition'}]",Get a license to drive a taxi or livery vehicle#3_0,0412088a02d01353c67919ed7698c6d3
"No, I am just enquiring",Do you know what form of identification you need to bring with you to the DMV?,"[{'sp_id': '13', 'label': 'precondition'}]",Get a license to drive a taxi or livery vehicle#3_0,0412088a02d01353c67919ed7698c6d3
"What form of ID do I bring with me if I am looking for a Standard license that will display ""NOT FOR FEDERAL PURPOSES""?","In this instance, you must bring your current NY State license as proof of identity","[{'sp_id': '20', 'label': 'solution'}]",Get a license to drive a taxi or livery vehicle#3_0,0412088a02d01353c67919ed7698c6d3
"What happens if my license was issued before October 30, 2017 and is not Enhanced?","Well in this case, you have a Standard document","[{'sp_id': '40', 'label': 'solution'}]",Get a license to drive a taxi or livery vehicle#3_0,0412088a02d01353c67919ed7698c6d3
Hello I need to know how to change my license from Class D to Class E,have you completed the application for Standard Permit?,"[{'sp_id': '11', 'label': 'precondition'}]",Get a license to drive a taxi or livery vehicle#3_0,969b0495fcffbb603fb70ba4f3b1d779
"I have, yes. I completed the application for Standard Permit.","Ok, besides the Application for Standard Permit you need to complete the Driver Licenses for Non-Driver ID Card PDF MV-44","[{'sp_id': '12', 'label': 'solution'}]",Get a license to drive a taxi or livery vehicle#3_0,969b0495fcffbb603fb70ba4f3b1d779
"I'm planning a trip soon, any recommendation about my ID?",A good recommendation would be to go to the DMV first and ask for an Enhanced or REAL ID so you can avoid going to the office again later.,"[{'sp_id': '8', 'label': 'solution'}, {'sp_id': '9', 'label': 'solution'}]",Get a license to drive a taxi or livery vehicle#3_0,969b0495fcffbb603fb70ba4f3b1d779
what should I get for a Non-DRiver ID Card?,That would be the Driver License for Non -Driver ID card PDF MV-44,"[{'sp_id': '12', 'label': 'solution'}]",Get a license to drive a taxi or livery vehicle#3_0,969b0495fcffbb603fb70ba4f3b1d779
"I don't have a New York State driver license, what do you recommend me to do?",you should apply for a Class E driver license instead of a Class D. The tests for both types of licenses are the same.,"[{'sp_id': '31', 'label': 'solution'}, {'sp_id': '32', 'label': 'solution'}, {'sp_id': '33', 'label': 'solution'}]",Get a license to drive a taxi or livery vehicle#3_0,969b0495fcffbb603fb70ba4f3b1d779
Will I need an Enhanced ID for domestic flights in the near future?,"Yes, from October 2020 onwards you'll need to have an Enhanced or REAL ID to board domestic flights.","[{'sp_id': '36', 'label': 'solution'}, {'sp_id': '37', 'label': 'solution'}, {'sp_id': '38', 'label': 'solution'}]",Get a license to drive a taxi or livery vehicle#3_0,969b0495fcffbb603fb70ba4f3b1d779
What do I need to know to be able to drive a taxi in New York City?,You first need to contact the Taxi and Limousine Commission.,"[{'sp_id': '36', 'label': 'solution'}, {'sp_id': '37', 'label': 'solution'}, {'sp_id': '38', 'label': 'solution'}]",Get a license to drive a taxi or livery vehicle#3_0,969b0495fcffbb603fb70ba4f3b1d779
I want to change to Class E license from a Class D.,There are 4 steps for that. The first is to complete the application.,"[{'sp_id': '11', 'label': 'precondition'}]",Get a license to drive a taxi or livery vehicle#3_0,aed041370fa8db3ca8d4c1e8bf9734da
What is the application name?,"The application is called a Standard Permit , Driver License for Non - Driver ID Card PDF [ 2 ] MV-44.","[{'sp_id': '13', 'label': 'precondition'}]",Get a license to drive a taxi or livery vehicle#3_0,aed041370fa8db3ca8d4c1e8bf9734da
What is the second step?,Determine what you need for identification at the DMV. You would need to complete this guide to know what you need for identification if you wan a REAL ID or an Enhanced ones.,"[{'sp_id': '14', 'label': 'solution'}]",Get a license to drive a taxi or livery vehicle#3_0,aed041370fa8db3ca8d4c1e8bf9734da
What if I just wanted a Standard ones?,"For the Standard ones that only display "" NOT FOR FEDERAL PURPOSES "", you would just need your current NY State license as proof.","[{'sp_id': '20', 'label': 'solution'}]",Get a license to drive a taxi or livery vehicle#3_0,aed041370fa8db3ca8d4c1e8bf9734da
So i only need that as proof of identity for the Standard ones?,Yes. You are correct.,"[{'sp_id': '20', 'label': 'solution'}]",Get a license to drive a taxi or livery vehicle#3_0,aed041370fa8db3ca8d4c1e8bf9734da
What should I do if i do not have a New York State driver license but still wanted to drive a taxi or livery vehicle in New York City?,"First you need to get a Class E driver license instead of Class D. Then, you would need to contact the Taxi and Limousine Commission [ 6 ] and take not that from October 2020 onward, to board a domestic flight, you  will need an Enhanced or REAL ID unless you already have a passport.","[{'sp_id': '36', 'label': 'solution'}, {'sp_id': '37', 'label': 'solution'}, {'sp_id': '38', 'label': 'solution'}]",Get a license to drive a taxi or livery vehicle#3_0,aed041370fa8db3ca8d4c1e8bf9734da
Could i just use the Standard ones for traveling?,"No. After October 2020, you would need an Enhanced or REAL ID.","[{'sp_id': '8', 'label': 'solution'}, {'sp_id': '9', 'label': 'solution'}]",Get a license to drive a taxi or livery vehicle#3_0,aed041370fa8db3ca8d4c1e8bf9734da
How can I know what type of ID that I have?,"If your license or permit was issued before October 30, 2017, then you have a Standard document. The Newly issued Standard license and permits state ' NOT FOR FEDERAL PURPOSES '.","[{'sp_id': '40', 'label': 'solution'}, {'sp_id': '41', 'label': 'solution'}, {'sp_id': '42', 'label': 'solution'}]",Get a license to drive a taxi or livery vehicle#3_0,aed041370fa8db3ca8d4c1e8bf9734da
"If I want to get a license to drive a taxi or livery vehicle, what can I do if I don't have a New York State driver license?",Do you have a current valid driver's license?,"[{'sp_id': '30', 'label': 'precondition'}]",Get a license to drive a taxi or livery vehicle#3_0,1da32fe64479b5c5a06ac2f01249291a
"Good afternoon, I need help with something. I got a driving restriction a while ago and need to know how long it could be last or if there is any way it can be reduced?",Is your restriction alcohol - related?,"[{'sp_id': '30', 'label': 'precondition'}]",About problem driver restrictions#3_0,dc8f5bceb31165d9f3a70a2568e02647
"Yes, it was.","For alcohol-related revocations, it will have a validity period of 5 years from the date you received you driver license or permit.","[{'sp_id': '31', 'label': 'solution'}]",About problem driver restrictions#3_0,dc8f5bceb31165d9f3a70a2568e02647
"And what about if it that restriction wasn't alcohol-related, instead?","In that case, the restriction will only remain in effect for a period of two years from the date you received your driver license or permit.","[{'sp_id': '33', 'label': 'solution'}]",About problem driver restrictions#3_0,dc8f5bceb31165d9f3a70a2568e02647
"That's ok. Um, just by curiosity, what would happens if by any chance i got a moving violation conviction just before i obtain my driver license which is having the restriction issue?","Certainly there would be consequences, most remarkably the withdrawn of the approval for your driver license or permit. For that, you should have been convicted for any of the next: following too closely or tailgating,  or speeding or being in a speed contest.","[{'sp_id': '36', 'label': 'solution'}, {'sp_id': '37', 'label': 'solution'}, {'sp_id': '38', 'label': 'solution'}]",About problem driver restrictions#3_0,dc8f5bceb31165d9f3a70a2568e02647
"Righ, right. Should be obvious but, what if i'm convicted for any of those?","Then sorry, but your license will be inevitably revoked.","[{'sp_id': '66', 'label': 'solution'}]",About problem driver restrictions#3_0,dc8f5bceb31165d9f3a70a2568e02647
"That wouldn't be of any good, i guess. Well, ok, one more question, please. Where i can find info about installation fees, please?","For those, you can visit the Ignition Interlock page, at the NYS Division of Criminal Justice Services website. Remember to do it if you are going to install devices in any vehicle you own or operate.","[{'sp_id': '58', 'label': 'solution'}, {'sp_id': '60', 'label': 'solution'}]",About problem driver restrictions#3_0,dc8f5bceb31165d9f3a70a2568e02647
"Hi, i`ve been under driving restrictions for quite a time now, How long it will go?",That restriction was alcohol- related?,"[{'sp_id': '30', 'label': 'precondition'}]",About problem driver restrictions#3_0,c4b8f793be94d0a766e35738e06be42e
"I mean, if was something like a chronical drinker or so?","Well, put in that way, certainly it could lead to that. For those drivers who have records of drinking and driving, it is mandatory for them to install an ignition interlock device, and that will be indicated on your documentation.","[{'sp_id': '48', 'label': 'solution'}, {'sp_id': '49', 'label': 'solution'}, {'sp_id': '51', 'label': 'solution'}]",About problem driver restrictions#3_0,c4b8f793be94d0a766e35738e06be42e
"Oh, i see, quite a measure, huh?..Fine, another question, what happens if i'm convicted for driving out of restriction?",Simple. Your license will be revoked.,"[{'sp_id': '66', 'label': 'solution'}]",About problem driver restrictions#3_0,c4b8f793be94d0a766e35738e06be42e
I have a query regarding problem driver restrictions. How long is the restriction in effect for and is there any way to remove the restriction earlier?,Was the license revoked due to an alcohol-related incident?,"[{'sp_id': '30', 'label': 'precondition'}]",About problem driver restrictions#3_0,b646fb7ee7deef5303f51a5e153cb3a7
"Yes, it was","If this is the case, the restriction is in effect for five years from the date you receive your driver license","[{'sp_id': '31', 'label': 'solution'}]",About problem driver restrictions#3_0,b646fb7ee7deef5303f51a5e153cb3a7
Where can I find more information regarding a problem driver restriction with the DMV mandated ignition interlock device?,"You can visit the Ignition Interlock page at the NYS Division of Criminal Justice Services website, these device must be fitted in all vehicles you own or operate","[{'sp_id': '58', 'label': 'solution'}, {'sp_id': '60', 'label': 'solution'}]",About problem driver restrictions#3_0,b646fb7ee7deef5303f51a5e153cb3a7
What happens if I receive a conviction for driving out of restriction?,"If you are convicted of an offense while driving out of restriction, your driver license will be revoked","[{'sp_id': '66', 'label': 'solution'}]",About problem driver restrictions#3_0,b646fb7ee7deef5303f51a5e153cb3a7
Is there anything I can do if I have a moving violation conviction before I get my driver license or permit with the problem restriction?,"If you have been convicted of any of the following violations: following too closely, tailgating or speeding, the approval for a driver license or permit with the problem driver restriction will be withdrawn","[{'sp_id': '36', 'label': 'solution'}, {'sp_id': '37', 'label': 'solution'}, {'sp_id': '38', 'label': 'solution'}]",About problem driver restrictions#3_0,b646fb7ee7deef5303f51a5e153cb3a7
What if my revocation of my license was not alcohol related?,"In this instance, the restriction remains in place for two years from the date you received your driver license or permit","[{'sp_id': '33', 'label': 'solution'}]",About problem driver restrictions#3_0,b646fb7ee7deef5303f51a5e153cb3a7
"If I have a problem driver restriction on my license, how long does this restriction last and is there anything I can do to remove this restriction early?",Was your license revoked due to an alcohol-related incident?,"[{'sp_id': '30', 'label': 'precondition'}]",About problem driver restrictions#3_0,171b8707b7ad963cdc20ece63c932763
Yes it was,"In this instance, the restriction is in place for five years from the date that you received your permit or license","[{'sp_id': '31', 'label': 'solution'}]",About problem driver restrictions#3_0,171b8707b7ad963cdc20ece63c932763
"If there are alcohol-related violations associated with my driver history, does this affect problem driver restrictions with a DMV Mandated Ignition Interlock  Device?","If this is the case, you may have to install an ignition interlock device. You will be subject to problem driving restrictions, and these restrictions will indicate that you are required to have an ignition interlock device","[{'sp_id': '48', 'label': 'solution'}, {'sp_id': '49', 'label': 'solution'}, {'sp_id': '51', 'label': 'solution'}]",About problem driver restrictions#3_0,171b8707b7ad963cdc20ece63c932763
What happens if there is a moving violation conviction received before receiving a driver licence with a problem driver restriction?,"If you have been convicted of any moving violations including tailgating or speeding, the approval that you received for a driver license or permit will be withdrawn","[{'sp_id': '36', 'label': 'solution'}, {'sp_id': '37', 'label': 'solution'}, {'sp_id': '38', 'label': 'solution'}]",About problem driver restrictions#3_0,171b8707b7ad963cdc20ece63c932763
Where can I find more information regarding installation fees for Mandated Ignition Interlock Devices?,This information can be found at the Ignition Interlock page at the NYS Division of Criminal Justice Services website,"[{'sp_id': '58', 'label': 'solution'}, {'sp_id': '60', 'label': 'solution'}]",About problem driver restrictions#3_0,171b8707b7ad963cdc20ece63c932763
What happens if I am convicted of an offence while driving out of restriction?,"In this instance, your license will be revoked","[{'sp_id': '66', 'label': 'solution'}]",About problem driver restrictions#3_0,171b8707b7ad963cdc20ece63c932763
"Hello, I have a driver restriction, can the restriction be removed early?",Did you got the revocation due to a DUI or any alcohol-related incident?,"[{'sp_id': '30', 'label': 'precondition'}]",About problem driver restrictions#3_0,38b93d66a27992928a3ed19bef4413c6
"No, the revocation was not due to any alcohol-related incident.","So, just for confirmation, the revocation was not due to a DUI or something similar.","[{'sp_id': '32', 'label': 'precondition'}]",About problem driver restrictions#3_0,38b93d66a27992928a3ed19bef4413c6
Are there any restrictions for drivers with not so good records or problems?,Does your driving history include alcohol related violations?,"[{'sp_id': '47', 'label': 'precondition'}]",About problem driver restrictions#3_0,2519e6715218a37a2301c7e3f345b1f8
"I have been placed on a problem driver restriction, how long will this restriction be for, can i have it removed early?",may i ask if this was due to an alcohol-related incident?,"[{'sp_id': '30', 'label': 'precondition'}]",About problem driver restrictions#3_0,60bc244ff9939fb6824d60b85c8f58bf
"yes, how long will the restriction be?",it remains in effect for 5 years from the date you receive your drivers licence.,"[{'sp_id': '31', 'label': 'solution'}]",About problem driver restrictions#3_0,60bc244ff9939fb6824d60b85c8f58bf
is there any way i can have the restriction removed early?,"no, it can not be removed earlier ","[{'sp_id': '31', 'label': 'solution'}]",About problem driver restrictions#3_0,60bc244ff9939fb6824d60b85c8f58bf
How does it work if i am supposed to have a DMV mandated ignition interlock device?,"you may have to install the device on any and all vehicles you own and/or operate, and you are also subject to the problem driving restrictions.","[{'sp_id': '48', 'label': 'solution'}, {'sp_id': '49', 'label': 'solution'}, {'sp_id': '50', 'label': 'solution'}]",About problem driver restrictions#3_0,60bc244ff9939fb6824d60b85c8f58bf
am i able to drive through new york state with my out of state CDL license if my new york state record has the problem driver restriction?,"no, a driver who has been issued with a problem driver restriction on their new york state record can not operate a vehicle in new york state even if an out of state licence was issued.","[{'sp_id': '18', 'label': 'solution'}, {'sp_id': '19', 'label': 'solution'}]",About problem driver restrictions#3_0,60bc244ff9939fb6824d60b85c8f58bf
what happens if i have another violation before i obtain my driver's license with the problem driver restriction?,your drivers license or permit with the problem driver restriction will be withdrawn if you are convicted of any violations such as tailgating or speeding. ,"[{'sp_id': '36', 'label': 'solution'}, {'sp_id': '37', 'label': 'solution'}, {'sp_id': '38', 'label': 'solution'}]",About problem driver restrictions#3_0,60bc244ff9939fb6824d60b85c8f58bf
how much does the installation fees cost for the ignition interlock?,please go on to the NYS Division of criminal justice services website and click on the ignition interlock page. ,"[{'sp_id': '58', 'label': 'solution'}]",About problem driver restrictions#3_0,60bc244ff9939fb6824d60b85c8f58bf
How long will driver restriction be in effect?,Is your revocation due to an alcohol-related incident?,"[{'sp_id': '30', 'label': 'precondition'}]",About problem driver restrictions#3_0,a40e4c53fbd59f87b8d751925cecfcf9
Yes,The restriction remains in effect for five years from the date you receive your driver license or permit,"[{'sp_id': '31', 'label': 'solution'}]",About problem driver restrictions#3_0,a40e4c53fbd59f87b8d751925cecfcf9
