question,answer,model_answer,ref,retrived_doc,doc_id,dial_id
yes," it will tell you how long the suspension period will last . You can not drive until the period ends , you pay a termination fee , and have a valid driver license again . You can use DMV s My License , Permit or ID service to check if your license is valid.",no,"[[{'sp_id': '12', 'label': 'solution'}, {'sp_id': '13', 'label': 'solution'}, {'sp_id': '14', 'label': 'solution'}]]","Sign up for MyDMV and use the My License, Permit or ID [2] service. A driving privilege is your legal authority to drive in a state other than the state that issued your driver license. If you have a driver license issued in another state , DMV can",Suspensions and revocations#3_0,821630219634dad5b4a9cb0b8d6e3ac7
 If the vehicle is not insured and the registration is still valid ?,you must surrender your registration and plates [ 8 ] to DMV .,surrender your registration and plates,"[[{'sp_id': '59', 'label': 'solution'}]]","for an insurance lapse , you can submit proof of insurance online [7]. If the vehicle is not insured and the registration is still valid , you must surrender your registration and plates [8] to DMV. See more information about insurance lapses [9].",Suspensions and revocations#3_0,821630219634dad5b4a9cb0b8d6e3ac7
What are the common Reasons for definitive suspensions?,"you did not have automobile liability insurance 2
you were convicted of an alcohol or drugged driving charge 3",to avoid jail time,"[[{'sp_id': '15', 'label': 'solution'}, {'sp_id': '16', 'label': 'solution'}, {'sp_id': '17', 'label': 'solution'}]]",Definite suspensions,Suspensions and revocations#3_0,821630219634dad5b4a9cb0b8d6e3ac7
I need more information," you received too many traffic tickets in a certain amount of time 4
you did not follow the rules for junior drivers 5",I am a lawyer.,"[[{'sp_id': '15', 'label': 'solution'}, {'sp_id': '16', 'label': 'solution'}, {'sp_id': '17', 'label': 'solution'}]]",not end until you take a required action.,Suspensions and revocations#3_0,821630219634dad5b4a9cb0b8d6e3ac7
I lost my llicense,Did you receive an order from DMV saying your license was revoked ?,I'm not sure if I'm a driver.,"[[{'sp_id': '33', 'label': 'precondition'}]]","revoke your privilege to drive in New York State , but your out - of - state license may still be valid to drive in other states. If you were suspended for an insurance lapse , you can submit proof of insurance online [7]. If the vehicle is not",Suspensions and revocations#3_0,d7bb7f7d1028d0f077cee0bbcff469e4
"yes
is there somewhere I can look at more info on this?",You can look at Alcohol or drug related violations,About the NY State Driver Point System,"[[{'sp_id': '64', 'label': 'solution'}]]","information , see Alcohol or drug related violations [10]. For more information , see About the NY State Driver Point System [11 ] See Information about the Graduated License Law [12] for more information. If you were suspended because you did not",Suspensions and revocations#3_0,d7bb7f7d1028d0f077cee0bbcff469e4
"what does it mean when they ""revoke"" my license?",It means your license has been cancelled and you must get a new one when the revocation period ends.,cancelled,"[[{'sp_id': '34', 'label': 'solution'}, {'sp_id': '35', 'label': 'solution'}, {'sp_id': '36', 'label': 'solution'}]]","If you receive an order from DMV saying your license or driving privilege is revoked , this means your license has been cancelled and you must get a new one when the revocation period ends. In most cases , before you can get a new license you must",Suspensions and revocations#3_0,d7bb7f7d1028d0f077cee0bbcff469e4
why wasn't it just suspended? what are some reasons for suspension?,You might get a suspension if you did not have automobile liability insurance OR if you were convicted of an alcohol or drugged driving charge.,you did not answer a traffic ticket,"[[{'sp_id': '15', 'label': 'solution'}, {'sp_id': '16', 'label': 'solution'}, {'sp_id': '17', 'label': 'solution'}]]","If you receive an , it will tell you what you must do to remove the suspension. Common reasons for indefinite suspensions you did not answer a traffic ticket 6 you did not pay for a traffic ticket fine 7 you did not file a motor vehicle accident",Suspensions and revocations#3_0,d7bb7f7d1028d0f077cee0bbcff469e4
if my license gets suspended for no insurance could I just send proof by email or to your online site?,"Yes, you can submit proof of insurance online",online,"[[{'sp_id': '57', 'label': 'solution'}]]","revoke your privilege to drive in New York State , but your out - of - state license may still be valid to drive in other states. If you were suspended for an insurance lapse , you can submit proof of insurance online [7]. If the vehicle is not",Suspensions and revocations#3_0,d7bb7f7d1028d0f077cee0bbcff469e4
Hello. I'm searching some information related to what happens when here is revoke of a license.,"Sure, no problem. Have you received any order from the dmv saying your license or driving privilege is revoked?",DMV,"[[{'sp_id': '33', 'label': 'precondition'}]]","If you receive an order from DMV saying your license or driving privilege is revoked , this means your license has been cancelled and you must get a new one when the revocation period ends. In most cases , before you can get a new license you must",Suspensions and revocations#3_0,8a72fcf93869ef69959e923eb19b84bb
"No, not so far.
Can you give me some more information about this?",Sure. One of the more common reasons for revoking of driver license is related to alcohol and drug violations.,You did not answer a traffic ticket,"[[{'sp_id': '64', 'label': 'solution'}]]","If you receive an , it will tell you what you must do to remove the suspension. Common reasons for indefinite suspensions you did not answer a traffic ticket 6 you did not pay for a traffic ticket fine 7 you did not file a motor vehicle accident",Suspensions and revocations#3_0,8a72fcf93869ef69959e923eb19b84bb
"Oh, I see. And there is possible that a license could be revoked because a traffic ticket?","Yes, if you didn't answered. But You can plead or pay the ticked. Even online.",ticket,"[[{'sp_id': '69', 'label': 'solution'}]]","If you receive an order from DMV saying your license or driving privilege is revoked , this means your license has been cancelled and you must get a new one when the revocation period ends. In most cases , before you can get a new license you must",Suspensions and revocations#3_0,8a72fcf93869ef69959e923eb19b84bb
"So, it's possible to pay an old ticket? ","Yes, you can do it online.",no,"[[{'sp_id': '74', 'label': 'solution'}]]","about where to pay to a traffic ticket. To remove a suspension for the failure to pay child support , you must contact the local child support enforcement agency or the NY State Office of Temporary and Disability Assistance OTDA. The OTDA website",Suspensions and revocations#3_0,8a72fcf93869ef69959e923eb19b84bb
Which reasons can cause a revoke? ,You can get revoked if you operated a vehicle without insurance or if you were involved in a uninsured motor vehicle incident.,a driver's license is cancelled,"[[{'sp_id': '41', 'label': 'solution'}, {'sp_id': '42', 'label': 'solution'}, {'sp_id': '43', 'label': 'solution'}]]","If you receive an order from DMV saying your license or driving privilege is revoked , this means your license has been cancelled and you must get a new one when the revocation period ends. In most cases , before you can get a new license you must",Suspensions and revocations#3_0,8a72fcf93869ef69959e923eb19b84bb
My driver license has been suspended and I need help fixing this.,"Sorry to hear that. I'll be happy to help you with this. When your license becomes suspended, your driving privilege will be taken away for a period of time. This period can be definite or indefinite. In some cases, you may have to pay a suspension termination fee. 
Do you have a definite suspension on your driver license?",. You can check if your license is suspended or revoked.,"[[{'sp_id': '7', 'label': 'solution'}, {'sp_id': '8', 'label': 'solution'}, {'sp_id': '9', 'label': 'solution'}], [{'sp_id': '10', 'label': 'precondition'}]]",How to check if your license is suspended or revoked,Suspensions and revocations#3_0,d9d38623b1f4e5ad093e164bac0215b5
"Yes, I do.",Do you need help understanding what this means?,I do,"[[{'sp_id': '11', 'label': 'precondition'}]]","Sign up for MyDMV and use the My License, Permit or ID [2] service. A driving privilege is your legal authority to drive in a state other than the state that issued your driver license. If you have a driver license issued in another state , DMV can",Suspensions and revocations#3_0,d9d38623b1f4e5ad093e164bac0215b5
"No, I know what it means.
Will I be sent anything to let me know how to fix this suspension?",Yes. DMV will send you a notice called an order to the address you have on file. This will contain the instructions that you will need to follow.,no,"[[{'sp_id': '4', 'label': 'solution'}, {'sp_id': '5', 'label': 'solution'}]]","A suspension means your license or driving privilege will be taken away for a period of time. You may need to pay a suspension termination fee [1]. Your suspension period can be definite which has a beginning and end date or indefinite, which does",Suspensions and revocations#3_0,d9d38623b1f4e5ad093e164bac0215b5
What if the registration on my car is expired?,You'll have to surrender your registration and plates to DMV. ,suspension termination fee,"[[{'sp_id': '87', 'label': 'solution'}, {'sp_id': '88', 'label': 'solution'}, {'sp_id': '89', 'label': 'solution'}]]","insured and the registration is still valid , you must surrender your registration and plates [8] to DMV. If you are required to pay the suspension termination fee , you can pay online. See more information about insurance lapses [9]. For more",Suspensions and revocations#3_0,d9d38623b1f4e5ad093e164bac0215b5
What does is mean if your driver license is revoked?,"When your driver license becomes revoked, your license will be cancelled and you will need to get a new one once the revocation period ends.",driving privilege,"[[{'sp_id': '34', 'label': 'solution'}, {'sp_id': '35', 'label': 'solution'}, {'sp_id': '36', 'label': 'solution'}]]",Revoked driver license or driving privilege,Suspensions and revocations#3_0,d9d38623b1f4e5ad093e164bac0215b5
Good day. I have received a letter saying that my driver license is suspended and need some guidance with how to react to this.,Have you received an order from DMV saying your license or driving privilege is revoked?,I will not drive until the period ends,"[[{'sp_id': '33', 'label': 'precondition'}]]","If you receive a , it will tell you how long the suspension period will last. You cannot drive until the period ends, you pay a termination fee, and have a valid driver license again. You can use DMV s My License, Permit or ID [2] service to check",Suspensions and revocations#3_0,f7f4fa7b56fc0bf8e2181a30c955d474
"No, I haven't. 
Well, I haven't paid a fine for a ticket I got, which led to the suspension. The thing is that I got the ticket outside of NYC and I'm not sure the NYC court is responsible for this. Who do I need to contact?",In that case you must contact the local court directly. DMV's My License service can give you additional information about where to pay to a traffic ticket.,DMV,"[[{'sp_id': '76', 'label': 'solution'}, {'sp_id': '77', 'label': 'solution'}]]","directly. DMV s My License, Permit or ID [2] service can give you additional information about where to respond to a traffic ticket. If you were suspended because you did not pay a fine for a traffic ticket issued in New York City the ticket will",Suspensions and revocations#3_0,f7f4fa7b56fc0bf8e2181a30c955d474
"I understand. Say, is there a way to find out if my license is revoked?","Of course. Simply sign up for MyDMV and use the My License, Permit or ID service. A driving privilege is your legal authority to drive in a state other than the state that issued your driver license.","I understand. Say, is there a way to find out if my license is ","[[{'sp_id': '51', 'label': 'solution'}, {'sp_id': '52', 'label': 'solution'}]]",How to check if your license is suspended or revoked,Suspensions and revocations#3_0,f7f4fa7b56fc0bf8e2181a30c955d474
Alright. And what if I was suspended for an insurance lapse?,In that case you can submit proof of insurance online.,proof of insurance online,"[[{'sp_id': '85', 'label': 'solution'}]]","revoke your privilege to drive in New York State , but your out - of - state license may still be valid to drive in other states. If you were suspended for an insurance lapse , you can submit proof of insurance online [7]. If the vehicle is not",Suspensions and revocations#3_0,f7f4fa7b56fc0bf8e2181a30c955d474
"Do you have more information, perhaps?","For more information, see the section for alcohol or drug related violations on our website.",You have more information,"[[{'sp_id': '64', 'label': 'solution'}]]","If you receive an , it will tell you what you must do to remove the suspension. Common reasons for indefinite suspensions you did not answer a traffic ticket 6 you did not pay for a traffic ticket fine 7 you did not file a motor vehicle accident",Suspensions and revocations#3_0,f7f4fa7b56fc0bf8e2181a30c955d474
"Got that. Just out of curiosity, how could I remove a suspension for the failure of paying child support?",To do that you must contact the local child support enforcement agency or the NY State Office of Temporary and Disability Assistance OTDA. The OTDA website has a list of local child support enforcement agencies.,contact the local child support enforcement agency,"[[{'sp_id': '79', 'label': 'solution'}, {'sp_id': '80', 'label': 'solution'}]]","about where to pay to a traffic ticket. To remove a suspension for the failure to pay child support , you must contact the local child support enforcement agency or the NY State Office of Temporary and Disability Assistance OTDA. The OTDA website",Suspensions and revocations#3_0,f7f4fa7b56fc0bf8e2181a30c955d474
I have some questions regarding a suspended driving privilege. Perhaps you can answer some or even all of them.,"Of course. A suspension means your license or driving privilege will be taken away for a period of time. You may need to pay a suspension termination fee. Your suspension period can be definite which has a beginning and end date or indefinite, which does not end until you take a required action.",What is the suspension of a driving privilege?,"[[{'sp_id': '7', 'label': 'solution'}, {'sp_id': '8', 'label': 'solution'}, {'sp_id': '9', 'label': 'solution'}]]",Suspended driving privilege,Suspensions and revocations#3_0,07b6ab9dd95088cfeabd5b5eb3b31740
That's good to know. What can you tell me about definite suspensions?,Have you received a definite suspension?,The suspensions are imposed on players,"[[{'sp_id': '11', 'label': 'precondition'}]]",Definite suspensions,Suspensions and revocations#3_0,07b6ab9dd95088cfeabd5b5eb3b31740
"Yes, I have. Hence the questions.","In that case it will tell you how long the suspension period will last. You can not drive until the period ends, you pay a termination fee, and have a valid driver license again. You can use DMV's My License, Permit or ID service to check if your license is valid.",I have.,"[[{'sp_id': '12', 'label': 'solution'}, {'sp_id': '13', 'label': 'solution'}, {'sp_id': '14', 'label': 'solution'}]]","If you receive an , it will tell you what you must do to remove the suspension. Common reasons for indefinite suspensions you did not answer a traffic ticket 6 you did not pay for a traffic ticket fine 7 you did not file a motor vehicle accident",Suspensions and revocations#3_0,07b6ab9dd95088cfeabd5b5eb3b31740
What if the vehicle is not insured and the registration is still valid?,Then you must surrender your registration and plates to DMV.,surrender your registration and plates,"[[{'sp_id': '59', 'label': 'solution'}]]","for an insurance lapse , you can submit proof of insurance online [7]. If the vehicle is not insured and the registration is still valid , you must surrender your registration and plates [8] to DMV. See more information about insurance lapses [9].",Suspensions and revocations#3_0,07b6ab9dd95088cfeabd5b5eb3b31740
"That's great and all, but how can I find out if my license is suspended?","Sign up for MyDMV and use the My License, Permit or ID service. A driving privilege is your legal authority to drive in a state other than the state that issued your driver license.",a website called a revoked license,"[[{'sp_id': '51', 'label': 'solution'}, {'sp_id': '52', 'label': 'solution'}]]",How to check if your license is suspended or revoked,Suspensions and revocations#3_0,07b6ab9dd95088cfeabd5b5eb3b31740
"Well, what if the vehicle is not insured and the registration is still valid?",Then you must surrender your registration and plates to DMV. ,surrender your registration and plates,"[[{'sp_id': '87', 'label': 'solution'}, {'sp_id': '88', 'label': 'solution'}, {'sp_id': '89', 'label': 'solution'}]]","for an insurance lapse , you can submit proof of insurance online [7]. If the vehicle is not insured and the registration is still valid , you must surrender your registration and plates [8] to DMV. See more information about insurance lapses [9].",Suspensions and revocations#3_0,07b6ab9dd95088cfeabd5b5eb3b31740
"Can you answer some questions I have about my suspended driving privilege, please?","A suspension means your license or driving privilege will be taken away for a period of time. You may need to pay a suspension termination fee. our suspension period can be definite which has a beginning and end date or indefinite, which does not end until you take a required action.
Do you want to know more about definite suspensions?",What is the difference between a suspended and a non-suspension driver?,"[[{'sp_id': '7', 'label': 'solution'}, {'sp_id': '8', 'label': 'solution'}, {'sp_id': '9', 'label': 'solution'}], [{'sp_id': '10', 'label': 'precondition'}]]",Suspended driving privilege,Suspensions and revocations#3_0,0d1e2258170c7b120931e7c6144ff931
"Yes, please.",Did you receive a definite suspension?,"Yes, please","[[{'sp_id': '11', 'label': 'precondition'}]]","Sign up for MyDMV and use the My License, Permit or ID [2] service. A driving privilege is your legal authority to drive in a state other than the state that issued your driver license. If you have a driver license issued in another state , DMV can",Suspensions and revocations#3_0,0d1e2258170c7b120931e7c6144ff931
"No, I haven't. Thank God.
What are reasons for definite suspensions? Are there any examples?",Common reasons for definite suspensions are not having an automobile liability insurance or being convicted of an alcohol or drugged driving charge.,a player's team lost,"[[{'sp_id': '15', 'label': 'solution'}, {'sp_id': '16', 'label': 'solution'}, {'sp_id': '17', 'label': 'solution'}]]",Indefinite suspensions,Suspensions and revocations#3_0,0d1e2258170c7b120931e7c6144ff931
What if my license gets suspended or revoked?,"Then DMV will send a notice called an order to the address we have on file, be sure to follow the instructions on the order.",You can check if your license is suspended or revoked,"[[{'sp_id': '4', 'label': 'solution'}, {'sp_id': '5', 'label': 'solution'}]]",How to check if your license is suspended or revoked,Suspensions and revocations#3_0,0d1e2258170c7b120931e7c6144ff931
"Ah, I see. So wait, you can receive a suspension for taking drugs and driving?",Yes. Common reasons for definite suspensions are being convicted of an alcohol or drugged driving charge.,.,"[[{'sp_id': '15', 'label': 'solution'}, {'sp_id': '16', 'label': 'solution'}, {'sp_id': '17', 'label': 'solution'}]]",Suspended driving privilege,Suspensions and revocations#3_0,0d1e2258170c7b120931e7c6144ff931
What if I got suspended for an insurance lapse? How should I react?,In that case you can submit a proof of insurance online.,I will have to submit proof of insurance online,"[[{'sp_id': '57', 'label': 'solution'}]]","for an insurance lapse , you can submit proof of insurance online [7]. If the vehicle is not insured and the registration is still valid , you must surrender your registration and plates [8] to DMV. See more information about insurance lapses [9].",Suspensions and revocations#3_0,0d1e2258170c7b120931e7c6144ff931
"Alright, good to know. Can you tell me what reasons for revocations are?","Common reasons for revocations are you operated or permitted operation of a vehicle without insurance or you were involved in an uninsured motor vehicle accident, for example.",operated or permitted operation of a vehicle,"[[{'sp_id': '41', 'label': 'solution'}, {'sp_id': '42', 'label': 'solution'}, {'sp_id': '43', 'label': 'solution'}]]",fail to meet DMV requirements. You may also need to pay a driver civil penalty [5] before your license or driving privilege can be restored. Common reasons for revocations are you operated or permitted operation of a vehicle without insurance you,Suspensions and revocations#3_0,0d1e2258170c7b120931e7c6144ff931
hello I need information about how to renew a hazardous materials endorsement,Do you want to know How to renew your hazardous materials endorsement (HazMat)?,.,"[[{'sp_id': '2', 'label': 'precondition'}]]",How do I renew my hazardous materials (HazMat) endorsement?,Renew a hazardous materials (HazMat) endorsement#1_0,d930102c7b99144d6806e49017059e77
Yes,"We will normally mail you a renewal notice for your approval by HazMat, which is separate from the notice to renew your CDL. Follow the instructions in HazMat's renewal approval notice to request background checks.",No,"[[{'sp_id': '3', 'label': 'solution'}, {'sp_id': '4', 'label': 'solution'}]]",yes or no survey:,Renew a hazardous materials (HazMat) endorsement#1_0,d930102c7b99144d6806e49017059e77
How often do I need to get a background check?,Do you want to keep the HazMat backup?,every year,"[[{'sp_id': '6', 'label': 'precondition'}]]",How long will the background checks take?,Renew a hazardous materials (HazMat) endorsement#1_0,d930102c7b99144d6806e49017059e77
Yes,"of course To maintain HazMat support, drivers must provide fingerprints and pass background checks every five years.",No,"[[{'sp_id': '7', 'label': 'solution'}]]",yes or no survey:,Renew a hazardous materials (HazMat) endorsement#1_0,d930102c7b99144d6806e49017059e77
"ok thank you very much, another question How do I provide my fingerprints for the background check?",Identogo provides the required fingerprint service. All HazMat approval applicants must be fingerprinted at one of Identogo's ID centers located throughout New York State.,ok thank you very much,"[[{'sp_id': '9', 'label': 'solution'}, {'sp_id': '10', 'label': 'solution'}, {'sp_id': '11', 'label': 'solution'}]]",How do I provide my fingerprints for the background check?,Renew a hazardous materials (HazMat) endorsement#1_0,d930102c7b99144d6806e49017059e77
What if I no longer need the HazMat backup?,"If you don't need a HazMat endorsement, don't take the written test and don't ask for background checks.",I would not be able to use HazMat,"[[{'sp_id': '46', 'label': 'solution'}]]",What if I no longer need the HazMat endorsement?,Renew a hazardous materials (HazMat) endorsement#1_0,d930102c7b99144d6806e49017059e77
and can the endorsement be renewed in an office?,I am sorry to inform you that you cannot renew a HazMat endorsement at a DMV office.,no,"[[{'sp_id': '70', 'label': 'solution'}]]","Do it at the DMV: 
You can't renew a HazMat endorsement at a DMV office. 

Show ""do it online"" button in megamenu: 


Topic: 
Commercial Drivers [6 ] 

Related PDFs: 


show mydmv button in megamenu: 


Disable this transaction?:",Renew a hazardous materials (HazMat) endorsement#1_0,d930102c7b99144d6806e49017059e77
can you give me details of Renew a hazardous materials (HazMat) endorsement,Do you want to know how to renew my hazardous materials endorsement (HazMat)?,1,"[[{'sp_id': '2', 'label': 'precondition'}]]",Renew a hazardous materials (HazMat) endorsement [1],Renew a hazardous materials (HazMat) endorsement#1_0,cb78c6781a9a0f072d43d810d3315c8e
not,Do you want to know how often you need to get a background check?,no,"[[{'sp_id': '5', 'label': 'precondition'}]]",yes or no survey:,Renew a hazardous materials (HazMat) endorsement#1_0,cb78c6781a9a0f072d43d810d3315c8e
yes,Do you want to have the support of HazMat?,no,"[[{'sp_id': '6', 'label': 'precondition'}]]",yes or no survey:,Renew a hazardous materials (HazMat) endorsement#1_0,cb78c6781a9a0f072d43d810d3315c8e
"not
How do I renew my hazardous materials  endorsement?","We will normally mail you a renewal notice for your HazMat endorsement , which is separate from the notice to renew your CDL . Follow the instructions in the HazMat endorsement renewal notice to apply for the background checks .",no,"[[{'sp_id': '3', 'label': 'solution'}, {'sp_id': '4', 'label': 'solution'}]]",How do I renew my hazardous materials (HazMat) endorsement?,Renew a hazardous materials (HazMat) endorsement#1_0,cb78c6781a9a0f072d43d810d3315c8e
 The required fingerprinting service is being provided by Identogo. All HazMat endorsement applicants must be fingerprinted at one of the Identogo ID centers located throughout New York State ,How do I provide my fingerprints for the background check?,2 3,"[[{'sp_id': '9', 'label': 'solution'}, {'sp_id': '10', 'label': 'solution'}, {'sp_id': '11', 'label': 'solution'}]]",The required fingerprinting service is being provided by Identogo. All HazMat endorsement applicants must be fingerprinted at one of the Identogo ID centers located throughout New York State. 2 3 Fingerprinting is done by appointment only. You must,Renew a hazardous materials (HazMat) endorsement#1_0,cb78c6781a9a0f072d43d810d3315c8e
I need help with renewing a hazmat endorsement,Would you like to know how to renew your hazardous materials endorsement?,I am not sure,"[[{'sp_id': '2', 'label': 'precondition'}]]",How do I renew my hazardous materials (HazMat) endorsement?,Renew a hazardous materials (HazMat) endorsement#1_0,589f8d84c7c8ec375b69a4a956924f78
no,Would you like to know about the background check?,no,"[[{'sp_id': '5', 'label': 'precondition'}]]",yes or no survey:,Renew a hazardous materials (HazMat) endorsement#1_0,589f8d84c7c8ec375b69a4a956924f78
yes when do I need it,Do you need to keep the HazMat endorsement?,sometime in the future,"[[{'sp_id': '6', 'label': 'precondition'}]]",Do I need to take another written test?,Renew a hazardous materials (HazMat) endorsement#1_0,589f8d84c7c8ec375b69a4a956924f78
"no but I want to know when I need to do the check
how do I apply for the background check?",Follow the instructions in the HazMat endorsement renewal notice to apply for the background checks.,Follow the instructions provided with your CDL renewal notice,"[[{'sp_id': '3', 'label': 'solution'}, {'sp_id': '4', 'label': 'solution'}]]","If you do not need a HazMat endorsement , do not take the written test and do not apply for the background checks. When it is time to renew your CDL , follow the instructions provided with your CDL renewal notice and pay the CDL renewal fee. The DMV",Renew a hazardous materials (HazMat) endorsement#1_0,589f8d84c7c8ec375b69a4a956924f78
what happens if I fail the background check?,Did you not pass the background checks?,I will be unable to apply for a job,"[[{'sp_id': '41', 'label': 'precondition'}]]",What if I do not pass the written test or the background checks?,Renew a hazardous materials (HazMat) endorsement#1_0,589f8d84c7c8ec375b69a4a956924f78
"How to renew a hazardous materials endorsement?
",Do you want to Renew a hazardous materials endorsement?,You can renew your AzMat endorsement by submitting a renewal application,"[[{'sp_id': '2', 'label': 'precondition'}]]",How do I renew my hazardous materials (HazMat) endorsement?,Renew a hazardous materials (HazMat) endorsement#1_0,a437ac749076ed5d19a43490627be3c6
yes,"We will normally mail you a renewal notice for your HazMat endorsement , which is separate from the notice to renew your CDL . Follow the instructions in the HazMat endorsement renewal notice to apply for the background checks .",no,"[[{'sp_id': '3', 'label': 'solution'}, {'sp_id': '4', 'label': 'solution'}]]",yes or no survey:,Renew a hazardous materials (HazMat) endorsement#1_0,a437ac749076ed5d19a43490627be3c6
How do I do it by phone?, You ca n't renew a HazMat endorsement by phone,1 - 518 - 408 - 2997,"[[{'sp_id': '62', 'label': 'solution'}]]","Do it by phone: 
You can't renew a HazMat endorsement by phone. You can call or email the HazMat unit with questions at 1 - 518 - 408 - 2997 or [email protected] [5 ]",Renew a hazardous materials (HazMat) endorsement#1_0,a437ac749076ed5d19a43490627be3c6
How long will the background checks take?, Background checks can take 30 days or more to complete,a few minutes,"[[{'sp_id': '18', 'label': 'solution'}]]",How long will the background checks take?,Renew a hazardous materials (HazMat) endorsement#1_0,a437ac749076ed5d19a43490627be3c6
 If i endorsement expires?, it will not be restored until the criminal history background checks are completed and you have been re - qualified by both the TSA and the DMV,will not be restored,"[[{'sp_id': '20', 'label': 'solution'}]]","Background checks can take 30 days or more to complete. If your endorsement expires , it will not be restored until the criminal history background checks are completed and you have been re - qualified by both the TSA and the DMV.",Renew a hazardous materials (HazMat) endorsement#1_0,a437ac749076ed5d19a43490627be3c6
How often do I need to get a background check?,the driver must provide fingerprints and pass the background checks every five years,every year,"[[{'sp_id': '7', 'label': 'solution'}]]",How long will the background checks take?,Renew a hazardous materials (HazMat) endorsement#1_0,a437ac749076ed5d19a43490627be3c6
"Good evening. May you comment me about renewal for hazmat endorsement, please?",Do you want to renew your hazardous materials endorsement?,"Good evening. May I comment on renewal for hazmat endorsement,","[[{'sp_id': '2', 'label': 'precondition'}]]",How do I renew my hazardous materials (HazMat) endorsement?,Renew a hazardous materials (HazMat) endorsement#1_0,c04abea05b1b094a6e3fe13672b64e88
"No, this in not about that.",Are you searching for information about your background check?,no,"[[{'sp_id': '5', 'label': 'precondition'}]]",yes or no survey:,Renew a hazardous materials (HazMat) endorsement#1_0,c04abea05b1b094a6e3fe13672b64e88
"No, neither that. I have some information about that regard.",Is then your inquiry aimed to know how to give your fingerprints on the background check?,No,"[[{'sp_id': '8', 'label': 'precondition'}]]","poses a security threat that warrants denying him or her the authorization to transport hazardous materials. No hazardous materials endorsement may be issued, transferred or renewed unless the background checks result in a determination by the",Renew a hazardous materials (HazMat) endorsement#1_0,c04abea05b1b094a6e3fe13672b64e88
Not at all.I already told you that i have some information about that process.,"Sorry, is just the standard procedure to do this series of questions. So please, bear with me. Maybe are you interested into knowing how much time will be invested on your checks?",I have some information about that process,"[[{'sp_id': '17', 'label': 'precondition'}]]","endorsements. Please do not request the results of background checks from the DMV, Identogo, or the TSA. Wait to receive the notifications in the mail.",Renew a hazardous materials (HazMat) endorsement#1_0,c04abea05b1b094a6e3fe13672b64e88
"In fact, i think i don't have information about that topic, so i guees i should say yes to that.","Good. You must know about this regard, background checks can take up to 30 days or more to be complete.",no survey,"[[{'sp_id': '18', 'label': 'solution'}]]",yes or no survey:,Renew a hazardous materials (HazMat) endorsement#1_0,c04abea05b1b094a6e3fe13672b64e88
That's quite a lot of days. What happens if my endorsement expires before you're done with my checks?,"In that case, you'll have to wait until all the background check process is completed before your endorsement can be restored and you re-qualified by both the TSA and the DMV.",it will not be restored,"[[{'sp_id': '20', 'label': 'solution'}]]","Background checks can take 30 days or more to complete. If your endorsement expires , it will not be restored until the criminal history background checks are completed and you have been re - qualified by both the TSA and the DMV.",Renew a hazardous materials (HazMat) endorsement#1_0,c04abea05b1b094a6e3fe13672b64e88
All this process can be done by mail if i want?,No problem. You can go through the process using mail to send your application.,Yes,"[[{'sp_id': '66', 'label': 'solution'}, {'sp_id': '67', 'label': 'solution'}]]","Do it by mail: 
You can renew a HazMat endorsement by mail. Read the information on this page and send your application to HazMat UnitNYS DMV6 Empire State PlazaAlbany, NY 12228",Renew a hazardous materials (HazMat) endorsement#1_0,c04abea05b1b094a6e3fe13672b64e88
My HazMat endorsement is about to expire and I need help with renewing it.,Do you know how to renew your HazMat endorsement?,I can help you,"[[{'sp_id': '2', 'label': 'precondition'}]]",What if I no longer need the HazMat endorsement?,Renew a hazardous materials (HazMat) endorsement#1_0,e151c95a3a4ed3521298f6f9872feac7
No. ,Do you know how often that you need to complete a background check to keep your HazMat endorsement?,No.,"[[{'sp_id': '5', 'label': 'precondition'}]]",Can I get a temporary HazMat endorsement before the background checks are complete?,Renew a hazardous materials (HazMat) endorsement#1_0,e151c95a3a4ed3521298f6f9872feac7
"Yeah, I know.",Have you completed one recently?,I am a teacher.,"[[{'sp_id': '6', 'label': 'precondition'}]]",Change for more information.,Renew a hazardous materials (HazMat) endorsement#1_0,e151c95a3a4ed3521298f6f9872feac7
"No, but I will be getting it done soon.
What if I don't really need the HazMat endorsement anymore?","If you do not need your HazMat endorsement, you won't have to take the written test or do a background check.",I will be getting it done soon.,"[[{'sp_id': '46', 'label': 'solution'}]]",What if I no longer need the HazMat endorsement?,Renew a hazardous materials (HazMat) endorsement#1_0,e151c95a3a4ed3521298f6f9872feac7
"If I do decide to renew my HazMat endorsement, where do I get fingerprinting done for the background check?",You will need to make an appointment by contacting Identogo to select your fingerprinting location and make an appointment.,at a local law enforcement center,"[[{'sp_id': '12', 'label': 'solution'}, {'sp_id': '13', 'label': 'solution'}, {'sp_id': '14', 'label': 'solution'}]]",Can I get a temporary HazMat endorsement before the background checks are complete?,Renew a hazardous materials (HazMat) endorsement#1_0,e151c95a3a4ed3521298f6f9872feac7
"Hello, good day. I work with the transport of hazmat but my endorsement is about to expire. ",We are here to help you the best we can. Are you interested into renew your hazardous material endorsement? ,I am a hazardous materials (HazMat) trader,"[[{'sp_id': '2', 'label': 'precondition'}]]",Renew a hazardous materials (HazMat) endorsement [1],Renew a hazardous materials (HazMat) endorsement#1_0,a3cb40c4925eae18388a4a7e3b6bec8c
