,question,answer,model_answer,true_ref_str,retrived_doc,answer_f1,answer_prec,answer_recall,autoais_retrevied(model_answer),att_f1,att_prec,att_recall,autoais_true_answer,ref_range,BLEU,ROUGHLS,BLEU_ANS,ROUGHLS_ANS,cos_sim,cos_sim_ans
716,"Thank for the answer. Last question, please. what can i expect to happens when my requested records are ready to inspection?","When that happens, you just need to go to the Customer Service Counter Room, any day from Monday through Friday, from 8:00 am to 3:45 pm. There you'll be able to inspect the records you requested.",the FOIL office will call you,you will need to come to the ,"Records rarely can be produced on the same day that they are requested. Most DMV records are available within twenty 20 business days of the FOIL Office's written acknowledgment of your request. If a phone number was provided with your request , the FOIL office will call you when your records are ready to be inspected. Otherwise you will be notified by mail. When the records you requested are ready to be inspected , you will need to come to the Customer Service CounterRoom 136Swan Street
How do I make a FOIL request? 


Step 1: Determine if you need to request under FOIL 
Read the Request for DMV Records PDF [3] MV-15 to determine if the records are available without a request under the FOIL. If the record you are requesting is available by using the MV-15 , doing so may allow you to receive your records more quickly than filing a FOIL request.
When and where can I inspect copies of DMV records?
What DMV Records may I request under FOIL?",0.0512820512820512,0.2,0.0294117647058823,yes,0.062111801242236,0.032258064516129,0.8333333333333334,Yes,"[(4992, 5021)]",0.0020356086891391,0.0009128299362551,0.0672444414003839,0.0181635615687322,0.6631725,0.5316691
717,"Is there anywhere that I can view copies of DMV records and if so, when can I do this?","After 20 business days of the receipt of the FOIL Office's written acknowledgement of your request, most DMV records are available for viewing, these records can rarely be produced on the day that they are requested",Customer Service CounterRoom 136Swan Street,Records rarely can be produced on the same day that they are requested.  Most DMV records are available within twenty 20 business days of the FOIL Office's written acknowledgment of your request. ,"When and where can I inspect copies of DMV records?
Records rarely can be produced on the same day that they are requested. Most DMV records are available within twenty 20 business days of the FOIL Office's written acknowledgment of your request. If a phone number was provided with your request , the FOIL office will call you when your records are ready to be inspected. Otherwise you will be notified by mail. When the records you requested are ready to be inspected , you will need to come to the Customer Service CounterRoom 136Swan Street
What DMV Records may I request under FOIL?
You may request any DMV records under FOIL. However , certain records or parts of records can be withheld under Section 87 of the NY State Public Officers Law. When you request DMV records under FOIL , DMV will send you a letter within 5 business days after we receive your request. This letter will tell you your request was received .. In most cases , the records will be made available within 20 business days from the date of the acknowledgment letter. In some cases , it may take longer than 20",0.0,0.0,0.0,Customer Service CounterRoom 136Swan Street,0.2583732057416268,0.1508379888268156,0.9,Yes,"[(4572, 4644), (4644, 4767)]",0.0022549969680729,0.0010258556363437,0.0457919875866244,0.0133156982288275,0.6793003,0.47965097
718,Can I be contacted by phone if I provided a number with my request?,"When the requested records are ready to be viewed, the FOIL office will call you. Otherwise, you will be notified by mail",Yes,the FOIL office will call you when your records are ready to be inspected.  Otherwise you will be notified by mail. ,"Email 
Read and complete the Freedom of Information Law Request Form PDF [5] MV - FOIL. Attach the completed form to your email request. Email your request to [email protected] [6 ] Email with your request to [email protected] [6]. In your message , include your name and mailing address or email address. Attach a copy of your government issued photo ID, if required.
Step 2: Make your request in writing 
If you decide that you are eligible to request the records under FOIL , you must make your FOIL request in writing. To make a request under FOIL do one of the following complete the Freedom of Information Law Request Form PDF [5] MV - FOIL write a letter that describes the records you seek. Make sure you include your mailing address or email address. This will allow the DMV to send the records to you.
When will I get a response? 
The FOIL office will respond to your request within 5 business days of receiving the request. We will either provide you with the record requested or acknowledge receipt of your request. We will also provide a time frame for when you can expect to receive the record you requested.
Can I appeal DMV s response to my FOIL request?",0.0,0.0,0.0,Yes,0.0857142857142857,0.0473684210526315,0.45,Yes,"[(4818, 4893), (4893, 4933)]",0.0019123955867948,0.0008768130445484,0.4854917717073234,0.0862145427090973,0.66734004,0.60288155
719,"In the event that I am unhappy with the DMV's response to my FIOL request, can I appeal this?","Yes, if the DMV has denied your request completely or partially",Yes.,"If DMV has denied your request for a record in whole or in part , ","Can I appeal DMV s response to my FOIL request?
Yes. If DMV has denied your request for a record in whole or in part , you may appeal the denial. You must do so in writing within thirty 30 days of the date of denial of your FOIL request. Your FOIL appeal must identify the date of your record request and a description of the records that were denied. You should complete the FOIL Appeal Form PDF [7] AA-33FI and mail it to : Department of Motor VehiclesFOIL Appeals OfficerP.O. Box 2935Albany , New York 12220 - 0935
What DMV Records may I request under FOIL?
When will I get a response? 
The FOIL office will respond to your request within 5 business days of receiving the request. We will either provide you with the record requested or acknowledge receipt of your request. We will also provide a time frame for when you can expect to receive the record you requested.",0.1818181818181818,1.0,0.1,Yes,0.1518987341772152,0.0827586206896551,0.9230769230769232,yes,"[(5165, 5231)]",0.0025433666697494,0.0011296277747815,0.4204482076268572,0.080324235179392,0.63878524,0.59889036
720,How do I appeal it?,You must appeal in writing within 30 days of the denial of your FOIL request. This appeal has to identify the date of your record request and a description of the denial,in writing,you may appeal the denial.  You must do so in writing within thirty 30 days of the date of denial of your FOIL request.  Your FOIL appeal must identify the date of your record request and a description of the records that were denied. ,"Can I appeal DMV s response to my FOIL request?
Yes. If DMV has denied your request for a record in whole or in part , you may appeal the denial. You must do so in writing within thirty 30 days of the date of denial of your FOIL request. Your FOIL appeal must identify the date of your record request and a description of the records that were denied. You should complete the FOIL Appeal Form PDF [7] AA-33FI and mail it to : Department of Motor VehiclesFOIL Appeals OfficerP.O. Box 2935Albany , New York 12220 - 0935
Step 2: Make your request in writing 
If you decide that you are eligible to request the records under FOIL , you must make your FOIL request in writing. To make a request under FOIL do one of the following complete the Freedom of Information Law Request Form PDF [5] MV - FOIL write a letter that describes the records you seek. Make sure you include your mailing address or email address. This will allow the DMV to send the records to you.
When will I get a response? 
The FOIL office will respond to your request within 5 business days of receiving the request. We will either provide you with the record requested or acknowledge receipt of your request. We will also provide a time frame for when you can expect to receive the record you requested.",0.1333333333333333,1.0,0.0714285714285714,Yes,0.2088353413654618,0.1238095238095238,0.6666666666666666,Yes,"[(5231, 5258), (5258, 5350), (5350, 5464)]",0.0018268815442596,0.0008449145519355,0.1765799485307326,0.0381554118476166,0.9042646,0.5757115
721,"Good morning, i'm just looking to know how i do to register a moped, please.","Ok,That would refer to a limited use motorcycle, did you know that?",the documents required,"

What is considered a limited use motorcycle (aka moped )? 
","What do I need to bring to the DMV? 
Before visiting a DMV office [2] to register your moped , please complete the Document Guide to make sure you bring the correct documents with you. Find your proofs [3 ]
can certify a moped.
The requirements to operate a moped are like those for motorcycles. You must have a driver license and register your moped to drive it on streets and highways. There are exceptions to these requirements listed in the table below. You can never operate a moped down a sidewalk. The DMV classifies a moped as a Class A, Class B or Class C limited use motorcycle according to its top speed. Only a certified model of limited use motorcycle can get a registration in New York State only the manufacturer
permits and driver licenses. See information about the Graduated License Law [10]. Except when making a left turn. Except when making a left turn. A Class C moped used as a rental vehicle must be insured.",0.0,0.0,0.0,yes,0.0657894736842105,0.0347222222222222,0.625,Yes,"[(23, 84)]",0.0022987339508219,0.0010285639603584,0.0894256643143163,0.0228657618354558,0.51227045,0.5087675
722,"No , i think i didn't know that fully.",Are you aware of the special requirements to operate a moped in NY?,no,"

Are there any special requirements to operate a limited use motorcycle (moped) in New York? 
","a completed Registration / Title Application PDF [4] MV-82 proof of ownership [5 ] proof of identity and age 1 proof of insurance , if required 2 cash , check , money order or credit / debit card for fees and sales tax [6] or proof of sales tax payment or exemption For quicker service , make a reservation online before visiting offices in New York City, Westchester, Nassau, Suffolk, Rockland, Onondaga, Monroe or Albany Counties. For all other counties , see our office locations and hours [2].
Show ""do it online"" button in megamenu: 


Topic: 
Registration [11 ] 

Related PDFs: 


show mydmv button in megamenu: 


Disable this transaction?: 


yes or no survey:
What do I need to bring to the DMV? 
Before visiting a DMV office [2] to register your moped , please complete the Document Guide to make sure you bring the correct documents with you. Find your proofs [3 ]
The requirements to operate a moped are like those for motorcycles. You must have a driver license and register your moped to drive it on streets and highways. There are exceptions to these requirements listed in the table below. You can never operate a moped down a sidewalk. The DMV classifies a moped as a Class A, Class B or Class C limited use motorcycle according to its top speed. Only a certified model of limited use motorcycle can get a registration in New York State only the manufacturer",0.0,0.0,0.0,no,0.1061946902654867,0.0566037735849056,0.8571428571428571,yes,"[(244, 339)]",0.0016271190719173,0.0007586943933913,0.5946035575013605,0.080324235179392,0.5328244,0.54792714
723,"Yes, i would love that, it is possible?","Sure. All you have to do is to make a reservation online before you go to DMV offices in NYC, Westchester, Nassau, Suffolk, Rockland, Onondaga, Monroe or Albany Counties.",no,"make a reservation online before visiting offices in New York City, Westchester, Nassau, Suffolk, Rockland, Onondaga, Monroe or Albany Counties. ","Show ""do it online"" button in megamenu: 


Topic: 
Registration [11 ] 

Related PDFs: 


show mydmv button in megamenu: 


Disable this transaction?: 


yes or no survey:
a completed Registration / Title Application PDF [4] MV-82 proof of ownership [5 ] proof of identity and age 1 proof of insurance , if required 2 cash , check , money order or credit / debit card for fees and sales tax [6] or proof of sales tax payment or exemption For quicker service , make a reservation online before visiting offices in New York City, Westchester, Nassau, Suffolk, Rockland, Onondaga, Monroe or Albany Counties. For all other counties , see our office locations and hours [2].
Summary of what you need
The requirements to operate a moped are like those for motorcycles. You must have a driver license and register your moped to drive it on streets and highways. There are exceptions to these requirements listed in the table below. You can never operate a moped down a sidewalk. The DMV classifies a moped as a Class A, Class B or Class C limited use motorcycle according to its top speed. Only a certified model of limited use motorcycle can get a registration in New York State only the manufacturer",0.0,0.0,0.0,No,0.1881188118811881,0.1038251366120218,1.0,Do it online,"[(1385, 1530)]",0.0020103017879406,0.0009235947547008,0.5946035575013605,0.080324235179392,0.52808034,0.54792714
724,I would like to register a moped and I have a few questions.,"Just to make sure, you are certain your motorcycle is classified as a moped, correct?",What do I have to bring to the DMV,"

What is considered a limited use motorcycle (aka moped )? 
","can certify a moped.
The requirements to operate a moped are like those for motorcycles. You must have a driver license and register your moped to drive it on streets and highways. There are exceptions to these requirements listed in the table below. You can never operate a moped down a sidewalk. The DMV classifies a moped as a Class A, Class B or Class C limited use motorcycle according to its top speed. Only a certified model of limited use motorcycle can get a registration in New York State only the manufacturer
What do I need to bring to the DMV? 
Before visiting a DMV office [2] to register your moped , please complete the Document Guide to make sure you bring the correct documents with you. Find your proofs [3 ]
Register a moped[1] 


What is considered a limited use motorcycle (aka moped )? 
New York law defines limited use motorcycles, which are commonly called "" mopeds "" or "" motor scooters "", as "" limited use vehicles with two or three wheels. """,0.0909090909090909,0.125,0.0714285714285714,yes,0.1032258064516128,0.0544217687074829,1.0,yes,"[(23, 84)]",0.002261750071048,0.0010163030154353,0.0521080941647771,0.0145096531800982,0.50230426,0.4999811
725,"Not quite, what is the legal definition of a moped?","New York law defines a ""moped"" or a""motor scooter"" as a limited use vehicle with two or three wheels",limited use vehicles with two or three wheels,"New York law defines limited use motorcycles, which are commonly called "" mopeds "" or "" motor scooters "", as "" limited use vehicles with two or three wheels. ","Register a moped[1] 


What is considered a limited use motorcycle (aka moped )? 
New York law defines limited use motorcycles, which are commonly called "" mopeds "" or "" motor scooters "", as "" limited use vehicles with two or three wheels. ""
The requirements to operate a moped are like those for motorcycles. You must have a driver license and register your moped to drive it on streets and highways. There are exceptions to these requirements listed in the table below. You can never operate a moped down a sidewalk. The DMV classifies a moped as a Class A, Class B or Class C limited use motorcycle according to its top speed. Only a certified model of limited use motorcycle can get a registration in New York State only the manufacturer
can certify a moped.
permits and driver licenses. See information about the Graduated License Law [10]. Except when making a left turn. Except when making a left turn. A Class C moped used as a rental vehicle must be insured.",0.56,0.875,0.4117647058823529,yes,0.25,0.1458333333333333,0.875,Yes,"[(84, 242)]",0.0023369745883392,0.0010498697067138,0.0444822016822598,0.0130410591114234,0.4993671,0.4452706
726,What should I do if the county I'm in doesn't have online reservation?,"You would need to make a reservation through one of our office locations, you can check the locations and hours.",no,see our office locations and hours [2]. ,"a completed Registration / Title Application PDF [4] MV-82 proof of ownership [5 ] proof of identity and age 1 proof of insurance , if required 2 cash , check , money order or credit / debit card for fees and sales tax [6] or proof of sales tax payment or exemption For quicker service , make a reservation online before visiting offices in New York City, Westchester, Nassau, Suffolk, Rockland, Onondaga, Monroe or Albany Counties. For all other counties , see our office locations and hours [2].
Show ""do it online"" button in megamenu: 


Topic: 
Registration [11 ] 

Related PDFs: 


show mydmv button in megamenu: 


Disable this transaction?: 


yes or no survey:
to determine if you need insurance. Your insurance company will issue proof of insurance by giving you two original barcoded NY State Insurance Identification Cards see sample, You must register your vehicle at the DMV within 180 days of the effective date on your insurance ID card. Bring one copy of your Insurance Identification Cards with you. The DMV office will keep it. Keep the other card with the vehicle as your proof of insurance. Learn more about NY State Insurance Requirements [9].
Summary of what you need",0.0,0.0,0.0,Yes,0.0729166666666666,0.0378378378378378,1.0,,"[(1555, 1595)]",0.0017570360937019,0.0008069513393498,0.5946035575013605,0.080324235179392,0.5978826,0.54792714
727,What If I don't have one of these required documents?,You must provide other kinds of proof of both identity and age.,Insurance Identification Cards,you must provide other kinds of proof [8]. ,"What do I need to bring to the DMV? 
Before visiting a DMV office [2] to register your moped , please complete the Document Guide to make sure you bring the correct documents with you. Find your proofs [3 ]
Summary of what you need
to determine if you need insurance. Your insurance company will issue proof of insurance by giving you two original barcoded NY State Insurance Identification Cards see sample, You must register your vehicle at the DMV within 180 days of the effective date on your insurance ID card. Bring one copy of your Insurance Identification Cards with you. The DMV office will keep it. Keep the other card with the vehicle as your proof of insurance. Learn more about NY State Insurance Requirements [9].
a completed Registration / Title Application PDF [4] MV-82 proof of ownership [5 ] proof of identity and age 1 proof of insurance , if required 2 cash , check , money order or credit / debit card for fees and sales tax [6] or proof of sales tax payment or exemption For quicker service , make a reservation online before visiting offices in New York City, Westchester, Nassau, Suffolk, Rockland, Onondaga, Monroe or Albany Counties. For all other counties , see our office locations and hours [2].",0.0,0.0,0.0,Yes,0.0492610837438423,0.0256410256410256,0.625,Yes,"[(1982, 2025)]",0.0017485771974762,0.000805587324321,0.0636569280782974,0.0173075832711297,0.61486644,0.4716049
728,Should I pay attention to any special requirements to operate a moped?,The requirements are the same as those for motorcycles. You must have a driver license and register your mopen to drive it on streets and highways. There are some exceptions for these requirements though.,You must have a driver license,The requirements to operate a moped are like those for motorcycles.  You must have a driver license and register your moped to drive it on streets and highways.  There are exceptions to these requirements listed in the table below. ,"The requirements to operate a moped are like those for motorcycles. You must have a driver license and register your moped to drive it on streets and highways. There are exceptions to these requirements listed in the table below. You can never operate a moped down a sidewalk. The DMV classifies a moped as a Class A, Class B or Class C limited use motorcycle according to its top speed. Only a certified model of limited use motorcycle can get a registration in New York State only the manufacturer
Are there any special requirements to operate a limited use motorcycle (moped) in New York?
can certify a moped.
What do I need to bring to the DMV? 
Before visiting a DMV office [2] to register your moped , please complete the Document Guide to make sure you bring the correct documents with you. Find your proofs [3 ]",0.2777777777777777,1.0,0.1612903225806451,yes,0.3580246913580248,0.2283464566929134,0.8285714285714286,Yes,"[(339, 407), (407, 499), (499, 569)]",0.0028112775010255,0.0012401623120294,0.0694484561384056,0.0188822328370672,0.5054154,0.45922446
729,"I would like to register a moped, what is the procedure?",Will you be using a moped as a permanent vehicle?,You must have a driver license,"

What is considered a limited use motorcycle (aka moped )? 
","can certify a moped.
The requirements to operate a moped are like those for motorcycles. You must have a driver license and register your moped to drive it on streets and highways. There are exceptions to these requirements listed in the table below. You can never operate a moped down a sidewalk. The DMV classifies a moped as a Class A, Class B or Class C limited use motorcycle according to its top speed. Only a certified model of limited use motorcycle can get a registration in New York State only the manufacturer
What do I need to bring to the DMV? 
Before visiting a DMV office [2] to register your moped , please complete the Document Guide to make sure you bring the correct documents with you. Find your proofs [3 ]
Register a moped[1] 


What is considered a limited use motorcycle (aka moped )? 
New York law defines limited use motorcycles, which are commonly called "" mopeds "" or "" motor scooters "", as "" limited use vehicles with two or three wheels. """,0.1538461538461538,0.2,0.125,yes,0.1032258064516128,0.0544217687074829,1.0,no,"[(23, 84)]",0.002261750071048,0.0010163030154353,0.0684038208651922,0.0185982085756882,0.50230426,0.45922446
730,Yes there is,"To speed up the registration process, you can make a reservation online for any of the offices located in New York City, Westchester, Nassau, Suffolk, Rockland, Onondaga, Monroe or Albany",no,"make a reservation online before visiting offices in New York City, Westchester, Nassau, Suffolk, Rockland, Onondaga, Monroe or Albany Counties. ","Summary of what you need
a completed Registration / Title Application PDF [4] MV-82 proof of ownership [5 ] proof of identity and age 1 proof of insurance , if required 2 cash , check , money order or credit / debit card for fees and sales tax [6] or proof of sales tax payment or exemption For quicker service , make a reservation online before visiting offices in New York City, Westchester, Nassau, Suffolk, Rockland, Onondaga, Monroe or Albany Counties. For all other counties , see our office locations and hours [2].
Show ""do it online"" button in megamenu: 


Topic: 
Registration [11 ] 

Related PDFs: 


show mydmv button in megamenu: 


Disable this transaction?: 


yes or no survey:
to determine if you need insurance. Your insurance company will issue proof of insurance by giving you two original barcoded NY State Insurance Identification Cards see sample, You must register your vehicle at the DMV within 180 days of the effective date on your insurance ID card. Bring one copy of your Insurance Identification Cards with you. The DMV office will keep it. Keep the other card with the vehicle as your proof of insurance. Learn more about NY State Insurance Requirements [9].",0.0,0.0,0.0,no,0.1862745098039215,0.1027027027027027,1.0,Yes,"[(1385, 1530)]",0.0020170690600314,0.0009263762909526,0.5946035575013605,0.080324235179392,0.7067937,0.54437286
731,What if I don't have one of the required identification documents?,"You must provide other forms of identification, as per the website",NY State Driver License,you must provide other kinds of proof [8]. ,"to determine if you need insurance. Your insurance company will issue proof of insurance by giving you two original barcoded NY State Insurance Identification Cards see sample, You must register your vehicle at the DMV within 180 days of the effective date on your insurance ID card. Bring one copy of your Insurance Identification Cards with you. The DMV office will keep it. Keep the other card with the vehicle as your proof of insurance. Learn more about NY State Insurance Requirements [9].
What do I need to bring to the DMV? 
Before visiting a DMV office [2] to register your moped , please complete the Document Guide to make sure you bring the correct documents with you. Find your proofs [3 ]
Summary of what you need
Make a Reservation [7 ] The class is determined by the range of the vehicle's top speed. You must be at least 16 years old to register a vehicle in New York except a boat or ATV. A NY State Driver License, Learner Permit, or Non - Driver ID card that is current or not expired for more than 2 years can serve as proof of both identity and age. If you don t have one of these documents , you must provide other kinds of proof [8]. Refer to the Limited - use motorcycle requirements chart on this page",0.0,0.0,0.0,yes,0.0751173708920187,0.0390243902439024,1.0,Yes,"[(1982, 2025)]",0.0017457252863686,0.0008044109972273,0.0819075167655548,0.0211327115748974,0.6108188,0.5697957
732,"Hello, I would like to register my moped. How do I proceed?",Is your vehicle a moped or a motorcycle?,Complete the Document Guide,"

What is considered a limited use motorcycle (aka moped )? 
","can certify a moped.
What do I need to bring to the DMV? 
Before visiting a DMV office [2] to register your moped , please complete the Document Guide to make sure you bring the correct documents with you. Find your proofs [3 ]
The requirements to operate a moped are like those for motorcycles. You must have a driver license and register your moped to drive it on streets and highways. There are exceptions to these requirements listed in the table below. You can never operate a moped down a sidewalk. The DMV classifies a moped as a Class A, Class B or Class C limited use motorcycle according to its top speed. Only a certified model of limited use motorcycle can get a registration in New York State only the manufacturer
permits and driver licenses. See information about the Graduated License Law [10]. Except when making a left turn. Except when making a left turn. A Class C moped used as a rental vehicle must be insured.",0.0,0.0,0.0,Yes,0.0657894736842105,0.0347222222222222,0.625,no,"[(23, 84)]",0.0022987339508219,0.0010285639603584,0.0709390046023764,0.0188962229592206,0.58165556,0.50730634
733,It is a moped not a motorcycle.,Do you have a driver's license and is your moped registered?,You can never operate a moped down a sidewalk,"

Are there any special requirements to operate a limited use motorcycle (moped) in New York? 
","Register a moped[1] 


What is considered a limited use motorcycle (aka moped )? 
New York law defines limited use motorcycles, which are commonly called "" mopeds "" or "" motor scooters "", as "" limited use vehicles with two or three wheels. ""
The requirements to operate a moped are like those for motorcycles. You must have a driver license and register your moped to drive it on streets and highways. There are exceptions to these requirements listed in the table below. You can never operate a moped down a sidewalk. The DMV classifies a moped as a Class A, Class B or Class C limited use motorcycle according to its top speed. Only a certified model of limited use motorcycle can get a registration in New York State only the manufacturer
can certify a moped.
Are there any special requirements to operate a limited use motorcycle (moped) in New York?",0.2352941176470588,0.2857142857142857,0.2,Yes,0.1985815602836879,0.1102362204724409,1.0,no,"[(244, 339)]",0.002671559488537,0.001183992467623,0.045205726769549,0.0132531784102687,0.6001765,0.476466
734,I'm about to receive my driver's license but my moped is not registered.,"Once you get your driver's license, you need to come register your moped at the DMV.",I can never operate a moped down a sidewalk,"

What do I need to bring to the DMV? 
","The requirements to operate a moped are like those for motorcycles. You must have a driver license and register your moped to drive it on streets and highways. There are exceptions to these requirements listed in the table below. You can never operate a moped down a sidewalk. The DMV classifies a moped as a Class A, Class B or Class C limited use motorcycle according to its top speed. Only a certified model of limited use motorcycle can get a registration in New York State only the manufacturer
can certify a moped.
What do I need to bring to the DMV? 
Before visiting a DMV office [2] to register your moped , please complete the Document Guide to make sure you bring the correct documents with you. Find your proofs [3 ]
permits and driver licenses. See information about the Graduated License Law [10]. Except when making a left turn. Except when making a left turn. A Class C moped used as a rental vehicle must be insured.",0.0909090909090909,0.1428571428571428,0.0666666666666666,no,0.0921052631578947,0.0486111111111111,0.875,yes,"[(860, 899)]",0.0022419312297783,0.0010031476951595,0.0465886686788026,0.0135473624471144,0.5867934,0.4773268
735,"Okay, I will do that.","Before going to the DMV, please complete the Document Guide. It will inform you of the correct documents to bring with you.",Complete the Document Guide,"Before visiting a DMV office [2] to register your moped ,  please complete the Document Guide to make sure you bring the correct documents with you. ","Summary of what you need
a completed Registration / Title Application PDF [4] MV-82 proof of ownership [5 ] proof of identity and age 1 proof of insurance , if required 2 cash , check , money order or credit / debit card for fees and sales tax [6] or proof of sales tax payment or exemption For quicker service , make a reservation online before visiting offices in New York City, Westchester, Nassau, Suffolk, Rockland, Onondaga, Monroe or Albany Counties. For all other counties , see our office locations and hours [2].
to determine if you need insurance. Your insurance company will issue proof of insurance by giving you two original barcoded NY State Insurance Identification Cards see sample, You must register your vehicle at the DMV within 180 days of the effective date on your insurance ID card. Bring one copy of your Insurance Identification Cards with you. The DMV office will keep it. Keep the other card with the vehicle as your proof of insurance. Learn more about NY State Insurance Requirements [9].
What do I need to bring to the DMV? 
Before visiting a DMV office [2] to register your moped , please complete the Document Guide to make sure you bring the correct documents with you. Find your proofs [3 ]",0.2727272727272727,1.0,0.1578947368421052,yes,0.184331797235023,0.1025641025641025,0.9090909090909092,Yes,"[(899, 957), (957, 1047)]",0.0019577555864878,0.0009019579386426,0.0750088649236307,0.0199803231446457,0.693994,0.50730634
736,"I still haven't received my driver's license, can I use my learner's permit from another state?",Yes as long as it is from one of the Tri-States.,NY State,you must provide other kinds of proof [8]. ,"permits and driver licenses. See information about the Graduated License Law [10]. Except when making a left turn. Except when making a left turn. A Class C moped used as a rental vehicle must be insured.
Learner permit restrictions apply to all permit classes. Junior operator restrictions apply to class DJ and MJ permits and driver licenses. See information about the Graduated License Law [10]. Learner permit restrictions apply to all permit classes. Junior operator restrictions apply to class DJ and MJ permits and driver licenses. See information about the Graduated License Law [10]. Learner permit restrictions apply to all permit classes. Junior operator restrictions apply to class DJ and MJ
Make a Reservation [7 ] The class is determined by the range of the vehicle's top speed. You must be at least 16 years old to register a vehicle in New York except a boat or ATV. A NY State Driver License, Learner Permit, or Non - Driver ID card that is current or not expired for more than 2 years can serve as proof of both identity and age. If you don t have one of these documents , you must provide other kinds of proof [8]. Refer to the Limited - use motorcycle requirements chart on this page
to determine if you need insurance. Your insurance company will issue proof of insurance by giving you two original barcoded NY State Insurance Identification Cards see sample, You must register your vehicle at the DMV within 180 days of the effective date on your insurance ID card. Bring one copy of your Insurance Identification Cards with you. The DMV office will keep it. Keep the other card with the vehicle as your proof of insurance. Learn more about NY State Insurance Requirements [9].",0.0,0.0,0.0,yes,0.0575539568345323,0.0296296296296296,1.0,Yes,"[(1982, 2025)]",0.0012605301917375,0.0006005591617176,0.2173604359724957,0.0447608198157976,0.5975121,0.5909322
737,Can I see a list of these eligible counties?,They are listed on the website on the office locations page.,New York,see our office locations and hours [2]. ,"a completed Registration / Title Application PDF [4] MV-82 proof of ownership [5 ] proof of identity and age 1 proof of insurance , if required 2 cash , check , money order or credit / debit card for fees and sales tax [6] or proof of sales tax payment or exemption For quicker service , make a reservation online before visiting offices in New York City, Westchester, Nassau, Suffolk, Rockland, Onondaga, Monroe or Albany Counties. For all other counties , see our office locations and hours [2].
The requirements to operate a moped are like those for motorcycles. You must have a driver license and register your moped to drive it on streets and highways. There are exceptions to these requirements listed in the table below. You can never operate a moped down a sidewalk. The DMV classifies a moped as a Class A, Class B or Class C limited use motorcycle according to its top speed. Only a certified model of limited use motorcycle can get a registration in New York State only the manufacturer
Summary of what you need
Make a Reservation [7 ] The class is determined by the range of the vehicle's top speed. You must be at least 16 years old to register a vehicle in New York except a boat or ATV. A NY State Driver License, Learner Permit, or Non - Driver ID card that is current or not expired for more than 2 years can serve as proof of both identity and age. If you don t have one of these documents , you must provide other kinds of proof [8]. Refer to the Limited - use motorcycle requirements chart on this page",0.0,0.0,0.0,Yes,0.0551181102362204,0.0283400809716599,1.0,Yes,"[(1555, 1595)]",0.0013724226393463,0.0006466345968981,0.2076754618603198,0.0427664026661622,0.67368543,0.6117394
738,Are the offices open on Saturdays?,Yes some of our offices are open on Saturdays.,No,see our office locations and hours [2]. ,"a completed Registration / Title Application PDF [4] MV-82 proof of ownership [5 ] proof of identity and age 1 proof of insurance , if required 2 cash , check , money order or credit / debit card for fees and sales tax [6] or proof of sales tax payment or exemption For quicker service , make a reservation online before visiting offices in New York City, Westchester, Nassau, Suffolk, Rockland, Onondaga, Monroe or Albany Counties. For all other counties , see our office locations and hours [2].
to determine if you need insurance. Your insurance company will issue proof of insurance by giving you two original barcoded NY State Insurance Identification Cards see sample, You must register your vehicle at the DMV within 180 days of the effective date on your insurance ID card. Bring one copy of your Insurance Identification Cards with you. The DMV office will keep it. Keep the other card with the vehicle as your proof of insurance. Learn more about NY State Insurance Requirements [9].
What do I need to bring to the DMV? 
Before visiting a DMV office [2] to register your moped , please complete the Document Guide to make sure you bring the correct documents with you. Find your proofs [3 ]
Summary of what you need",0.0,0.0,0.0,No,0.0693069306930693,0.0358974358974358,1.0,yes,"[(1555, 1595)]",0.0017053690903632,0.0007856809092949,0.5,0.067544361420347,0.6967015,0.5440038
739,"If I want to eventually get a moped that has three wheels, do I need a different kind of driver's license?",All new vehicles must be registered again at the DMV.,Class A,"New York law defines limited use motorcycles, which are commonly called "" mopeds "" or "" motor scooters "", as "" limited use vehicles with two or three wheels.  "" ","The requirements to operate a moped are like those for motorcycles. You must have a driver license and register your moped to drive it on streets and highways. There are exceptions to these requirements listed in the table below. You can never operate a moped down a sidewalk. The DMV classifies a moped as a Class A, Class B or Class C limited use motorcycle according to its top speed. Only a certified model of limited use motorcycle can get a registration in New York State only the manufacturer
Register a moped[1] 


What is considered a limited use motorcycle (aka moped )? 
New York law defines limited use motorcycles, which are commonly called "" mopeds "" or "" motor scooters "", as "" limited use vehicles with two or three wheels. ""
permits and driver licenses. See information about the Graduated License Law [10]. Except when making a left turn. Except when making a left turn. A Class C moped used as a rental vehicle must be insured.
Are there any special requirements to operate a limited use motorcycle (moped) in New York?",0.0,0.0,0.0,no,0.2346368715083799,0.1354838709677419,0.875,no,"[(84, 242), (242, 244)]",0.0021770080366496,0.0009855039490724,0.2414977936793221,0.0483885123252722,0.6019156,0.50610733
