,question,answer,model_answer,true_ref_str,attribution,answer_f1,answer_prec,answer_recall,autoais_retrevied(model_answer),att_f1,att_prec,att_recall,autoais_true_answer,BLEU,ROUGHLS,BLEU_ANS,ROUGHLS_ANS,cos_sim,cos_sim_ans
694,"If I comply fully and pay my fine or serve out the period of suspension handed down, what happens then?","If you fulfil this and have been completely compliant, you will be back in business",I will receive a letter from the DMV shortly after the hearing,you will be back in business after complete compliance. ,You will receive a letter from DMV shortly after the hearing.,0.0833333333333333,0.1111111111111111,0.0666666666666666,it is not possible to tell,0.3333333333333333,0.3333333333333333,0.3333333333333333,it is not possible to tell,0.0337051680896869,0.0104195766647327,0.0331547772340924,0.0102776777065838,0.6754918,0.6286488
695,What are hearing process for complaints and charges for repair and body shops?,"In the hearing process, the DMV is the petitioner in the case and the complainant may or may not be the witness depending on the situation. You are entitled to hire an attorney to represent you in the hearing.",DMV,You are entitled to hire an attorney and to bring that attorney to the hearing.  The DMV is the petitioner is this case and the complainant may be a witness for the case. ,"DMV advises all consumers who have a complaint against a dealer, inspection station, repair shop, or dismantler to make an attempt to resolve their complaint with the business manager.",0.064516129032258,1.0,0.0333333333333333,no,0.0784313725490196,0.08,0.0769230769230769,no,0.0119506747853951,0.0043786624358392,0.537284965911771,0.0954120756313892,0.5257402,0.43282938
696,Could the fines or penalties be reduced?,Yes and the fines or penalties might be reduced or you may be offered to compensate the customer instead of paying the fines or penalties.,penalty,"The result of the hearing may be no action, a civil penalty, and/or a suspension or revocation of your ability to operate as a vehicle related business in New York State.  You may also be offered the opportunity to pay restitution to the consumer instead of the fines and/or penalties, or to have the penalty reduced. ","to pay restitution to the consumer instead of the fines and/or penalties, or to have the penalty reduced.",0.0,0.0,0.0,yes,0.4193548387096774,0.8666666666666667,0.2765957446808511,yes,0.0207751122820877,0.0070110840569367,0.2626909894424158,0.0526349578052508,0.4776587,0.4843141
697,What happen if I am revoked?,"If you are revoked, you will need to cease to operate and surrender all supplies.",cease to operate,you must surrender all supplies and cease to operate. ,"If you are revoked , you must surrender all supplies and cease to operate.",0.3333333333333333,1.0,0.2,yes,0.8181818181818181,0.6923076923076923,1.0,yes,0.0277225088852778,0.0088503918705819,0.1137485351012009,0.027219588946435,0.5533893,0.57684916
698,Can I appeal?,"Yes you may and you need to file the Appeal From DMV Hearing Determination PDF [ 2 ] AA-33A, 60 days from the date of the decision of the ALJ.",Yes,"you have 60 days from the date of the ALJs decision to file the Appeal From DMV Hearing Determination PDF [2] AA-33A, which must be accompanied by the appropriate filing fee. ",,0.0799999999999999,1.0,0.0416666666666666,no,0.0,0.0,0.0,yes,0.0,0.0,0.537284965911771,0.0954120756313892,0.54716736,0.5462754
699,i was wondering if i could get some more information about the hearing process?,"sure, the DMV is the petitioner and the complainant may be a witness and the complainant may be a witness. you are entitled to an attorney and to bring that attorney to the hearing. `",What is the process of hearing?,You are entitled to hire an attorney and to bring that attorney to the hearing.  The DMV is the petitioner is this case and the complainant may be a witness for the case. ,Hearing process,0.1290322580645161,0.4,0.0769230769230769,no,0.0714285714285714,0.5,0.0384615384615384,yes,0.1280220256953781,0.0302156704004687,0.0627950163720841,0.0171811647112929,0.6966908,0.6236309
700,How do I go about looking for complaints against my business or shop?,"If there is a complaint against you or your business, a consumer Services Representative from the DMV will contact you to resolve the complaint","You can find complaints by searching for the word ""complaint"" in the search bar.","If a complaint has been filed against you , ",Complaint filed against you or your business,0.125,0.1666666666666666,0.1,yes,0.5714285714285714,0.5714285714285714,0.5714285714285714,no,0.0469576609347755,0.0137113694377347,0.0266859139891407,0.00862810974259,0.8538418,0.6081068
701,"ok yes this applies to me, thank you for the information",Have you had a complaint filed against you?,i am not sure,"If the complaint is not resolved with the CSR , ",,0.0,0.0,0.0,no,0.0,0.0,0.0,no,0.0,0.0,0.145507319742286,0.0332971665529361,0.5294277,0.519771
702,How do I report a body shop?,Was there a claim filed against you?,You can file a complaint with the DMV by calling the number listed below.,"If a complaint has been filed against you , ","If you are looking to file a complaint against a repair or body shop , please report a problem with a DMV regulated automotive business.",0.1176470588235294,0.0909090909090909,0.1666666666666666,Yes,0.2962962962962963,0.2,0.5714285714285714,no,0.0158279885630783,0.0055534419925332,0.0285107725158026,0.0090817709374513,0.6674676,0.76547384
703,yes there was.,There a Consumer Services Representative from the DMV will contact you in an attempt to resolve this complaint .,yes,"a Consumer Services Representative from the DMV will contact you in an attempt to resolve this complaint.  The CSR will explain the nature of the complaint and will also inform you of your rights, responsibilities, and your liability. ",,0.0,0.0,0.0,no,0.0,0.0,0.0,no,0.0,0.0,0.537284965911771,0.0954120756313892,0.5294277,0.5169958
704,Will I be able to talk to a person?,a Consumer Services Representative from the DMV will contact you in an attempt to resolve this complaint .,Yes,"a Consumer Services Representative from the DMV will contact you in an attempt to resolve this complaint.  The CSR will explain the nature of the complaint and will also inform you of your rights, responsibilities, and your liability. ",,0.0,0.0,0.0,Yes,0.0,0.0,0.0,yes,0.0,0.0,0.4854917717073234,0.0862145427090973,0.5294277,0.5159883
705,how long is the hearig process?,you will be back in business after complete compliance .,a few minutes,you will be back in business after complete compliance. ,Hearing process,0.0,0.0,0.0,,0.0,0.0,0.0,it is not possible to tell,0.1250076305588977,0.0295042149348491,0.1490160380100624,0.0341000840745866,0.41097584,0.45563897
706,Will there be a formal investifation, The AFI will conduct a formal investigation,no,"The AFI will conduct a formal investigation.  The result may be no action, a warning letter Notice of Investigation placed in your file, or a formal administrative hearing before an Administrative Law Judge ALJ. ","The result may be no action, a warning letter Notice of Investigation placed in your file, or a formal administrative hearing before an Administrative Law Judge ALJ.",0.0,0.0,0.0,no,0.8627450980392156,0.9565217391304348,0.7857142857142857,no,0.0142488717806083,0.005141115296793,0.5946035575013605,0.080324235179392,0.6584787,0.50810844
707,How long do I have before I appeal it?,"you have 60 days from the date of the ALJs decision to file the Appeal From DMV Hearing Determination PDF [ 2 ] AA-33A , which must be accompanied by the appropriate filing fee ",60 days,"you have 60 days from the date of the ALJs decision to file the Appeal From DMV Hearing Determination PDF [2] AA-33A, which must be accompanied by the appropriate filing fee. ","If you chose to appeal , you have 60 days from the date of the ALJs decision to file the Appeal From DMV",0.1379310344827586,1.0,0.074074074074074,yes,0.5652173913043478,0.6842105263157895,0.4814814814814814,it is not possible to tell,0.0224762306786569,0.0075740043352512,0.2626909894424158,0.0526349578052508,0.57506895,0.43437365
708,can I request a hearing?,"you may be offered the opportunity through a "" hearing waiver "" to admit to the charges and to either pay a specified monetary penalty and/or to accept a suspension
",no,"you may be offered the opportunity through a "" hearing waiver "" to admit to the charges and to either pay a specified monetary penalty and/or to accept a suspension. ","If the waiver is accepted , no hearing is required.",0.0,0.0,0.0,no,0.1290322580645161,0.25,0.0869565217391304,no,0.0415539000753948,0.0124556735199159,0.5946035575013605,0.080324235179392,0.5440859,0.50810844
709,How will i know i get a hearing?,"you may be offered the opportunity through a "" hearing waiver "" to admit to the charges and to either pay a specified monetary penalty and/or to accept a suspension ","you may be offered the opportunity through a "" hearing waiver "" to admit to the charges and to either pay a specified monetary penalty and/or to accept a suspension","you may be offered the opportunity through a "" hearing waiver "" to admit to the charges and to either pay a specified monetary penalty and/or to accept a suspension. ","hearing process , you may be offered the opportunity through a "" hearing waiver "" to admit to the charges and to either pay a specified monetary penalty and/or to accept a suspension.",0.8695652173913043,0.8695652173913043,0.8695652173913043,yes,0.8333333333333333,0.8,0.8695652173913043,yes,0.0122693616142745,0.004492005527385,0.0135582997657921,0.0048877201157361,0.57849526,0.504082
710,"Hi, good afternoon. I want to file a FOIL request, but i wanted to know if there is any fee involved?","There is, indeed. By law, we're authorized to charge $10 fee for searching. You must know that fee is only to determine if the requested information is available. It doesn't guarantee a information delivering. Plus, search fee isn't refundable. ",Yes,The law authorizes us to charge a $10.00 search fee to determine if the records you requested are available.  Your payment of the search fee does not guarantee that you will receive the records that you requested.  We cannot refund the search fee. ,Is there a fee for records I request under FOIL?,0.0,0.0,0.0,yes,0.0869565217391304,0.2222222222222222,0.054054054054054,yes,0.0409446787328717,0.0121427329498765,0.537284965911771,0.0954120756313892,0.753386,0.60288143
711,"Anyway, in case i get the notification on my records being available for me to inspect them, what should i do then?","Just come to the Customer Service Counter Room in 136 Swan Street, Building Empire State Plaza, on any day from Monday through Friday. The service will be open from 8.30 am to 3:45 pm, except for state holidays.",go to the Customer Service CounterRoom,you will need to come to the ,"When the records you requested are ready to be inspected , you will need to come to the Customer Service CounterRoom 136Swan Street",0.1463414634146341,0.6,0.0833333333333333,yes,0.3846153846153846,0.25,0.8333333333333334,yes,0.0148512529597163,0.0051820318628405,0.0545248369852275,0.0155010363163024,0.5983083,0.501671
712,I submitted a phone number with my request. Can i expect to be contacted in that way?,"Yes. The FOIL office surely will use that phone number to contact and notify you when your records are ready for you to be inspected. If you didn't submit a phone, then you'll be notified by mail.",Yes,the FOIL office will call you when your records are ready to be inspected.  Otherwise you will be notified by mail. ,When will I get a response?,0.0555555555555555,1.0,0.0285714285714285,yes,0.16,0.4,0.1,Yes,0.0737261894120723,0.0196386532468709,0.537284965911771,0.0954120756313892,0.5334045,0.60288143
713,"Yeah, hi. I filed a FOIL request some days ago and would like to know how long i'll have to wait before be able to inspect the documents and where it will be?","It certainly takes a while. Yo must be patient, because is not custom that records are produced the same day  they are requested. The standard time frame is at least 20 business days after receiving written acknowledgement from the FOIL office.",i'll have to wait 5 business days,Records rarely can be produced on the same day that they are requested.  Most DMV records are available within twenty 20 business days of the FOIL Office's written acknowledgment of your request. ,The FOIL office will respond to your request within 5 business days of receiving the request.,0.0909090909090909,0.2857142857142857,0.054054054054054,yes,0.3181818181818182,0.5,0.2333333333333333,yes,0.0247111047597363,0.0081835225655143,0.062036188607743,0.0171769731210063,0.58052003,0.54416263
714,"My FOIL request has been rejected, can i file a appeal?",That rejection has been for a whole or only for a part of your request?,Yes,"If DMV has denied your request for a record in whole or in part , ",Can I appeal DMV s response to my FOIL request?,0.0,0.0,0.0,yes,0.1739130434782608,0.2,0.1538461538461538,it is not possible to tell,0.0439107358500634,0.0129738104359535,0.4854917717073234,0.0862145427090973,0.57463765,0.60288143
715,"It was for a part on the information requested, yes.",You may indeed appeal the rejection then. You must proceed writing before 30 days from the date of denial for your FOIL request. It must contain a description of the contents which were rejected and have your appeal identified with the date of your record request.,Yes,you may appeal the denial.  You must do so in writing within thirty 30 days of the date of denial of your FOIL request.  Your FOIL appeal must identify the date of your record request and a description of the records that were denied. ,,0.0,0.0,0.0,it is not possible to tell,0.0,0.0,0.0,yes,0.0,0.0,0.537284965911771,0.0954120756313892,0.5222356,0.60288143
716,"Thank for the answer. Last question, please. what can i expect to happens when my requested records are ready to inspection?","When that happens, you just need to go to the Customer Service Counter Room, any day from Monday through Friday, from 8:00 am to 3:45 pm. There you'll be able to inspect the records you requested.",I will receive the record.,you will need to come to the ,receive the record you requested.,0.0,0.0,0.0,yes,0.2,0.25,0.1666666666666666,no,0.0551588384392203,0.0152727288139388,0.0737514944404804,0.0194999127183774,0.695364,0.5576302
717,"Is there anywhere that I can view copies of DMV records and if so, when can I do this?","After 20 business days of the receipt of the FOIL Office's written acknowledgement of your request, most DMV records are available for viewing, these records can rarely be produced on the day that they are requested",Is there a public library or library that offers copies of DMV records?,Records rarely can be produced on the same day that they are requested.  Most DMV records are available within twenty 20 business days of the FOIL Office's written acknowledgment of your request. ,When and where can I inspect copies of DMV records?,0.1777777777777777,0.3333333333333333,0.1212121212121212,yes,0.2,0.4,0.1333333333333333,yes,0.0415539000753948,0.0124556735199159,0.0304746598357839,0.0096630842928719,0.62801045,0.58573985
718,Can I be contacted by phone if I provided a number with my request?,"When the requested records are ready to be viewed, the FOIL office will call you. Otherwise, you will be notified by mail",Yes,the FOIL office will call you when your records are ready to be inspected.  Otherwise you will be notified by mail. ,When will I get a response?,0.0,0.0,0.0,Yes,0.16,0.4,0.1,yes,0.0737261894120723,0.0196386532468709,0.4854917717073234,0.0862145427090973,0.5334045,0.60288143
719,"In the event that I am unhappy with the DMV's response to my FIOL request, can I appeal this?","Yes, if the DMV has denied your request completely or partially",Yes,"If DMV has denied your request for a record in whole or in part , ",Can I appeal DMV s response to my FOIL request?,0.1818181818181818,1.0,0.1,no,0.1739130434782608,0.2,0.1538461538461538,no,0.0439107358500634,0.0129738104359535,0.537284965911771,0.0954120756313892,0.57463765,0.60288143
720,How do I appeal it?,You must appeal in writing within 30 days of the denial of your FOIL request. This appeal has to identify the date of your record request and a description of the denial,You can appeal the DMV's response to your FOIL request by filing a lawsuit with the U.S. District Court for the Southern District of New York.,you may appeal the denial.  You must do so in writing within thirty 30 days of the date of denial of your FOIL request.  Your FOIL appeal must identify the date of your record request and a description of the records that were denied. ,Can I appeal DMV s response to my FOIL request?,0.28,0.3181818181818182,0.25,Yes,0.1224489795918367,0.3,0.0769230769230769,yes,0.0445427074108661,0.0131605319534148,0.0158308430373637,0.0055896811981698,0.82117546,0.7647549
721,"Good morning, i'm just looking to know how i do to register a moped, please.","Ok,That would refer to a limited use motorcycle, did you know that?",What is the best title for this post?,"

What is considered a limited use motorcycle (aka moped )? 
",The requirements to operate a moped are like those for motorcycles.,0.0,0.0,0.0,no,0.1176470588235294,0.1111111111111111,0.125,no,0.0310932702713322,0.0097649112778688,0.0513572562032451,0.0145285820352128,0.44169208,0.502815
722,"No , i think i didn't know that fully.",Are you aware of the special requirements to operate a moped in NY?,No,"

Are there any special requirements to operate a limited use motorcycle (moped) in New York? 
",,0.0,0.0,0.0,no,0.0,0.0,0.0,no,0.0,0.0,0.5946035575013605,0.080324235179392,0.55237436,0.5573665
723,"Yes, i would love that, it is possible?","Sure. All you have to do is to make a reservation online before you go to DMV offices in NYC, Westchester, Nassau, Suffolk, Rockland, Onondaga, Monroe or Albany Counties.",No,"make a reservation online before visiting offices in New York City, Westchester, Nassau, Suffolk, Rockland, Onondaga, Monroe or Albany Counties. ",,0.0,0.0,0.0,no,0.0,0.0,0.0,it is not possible to tell,0.0,0.0,0.5946035575013605,0.080324235179392,0.55237436,0.5573665
724,I would like to register a moped and I have a few questions.,"Just to make sure, you are certain your motorcycle is classified as a moped, correct?",What are the requirements for a moped?,"

What is considered a limited use motorcycle (aka moped )? 
",The requirements to operate a moped are like those for motorcycles.,0.2105263157894736,0.4,0.1428571428571428,yes,0.1176470588235294,0.1111111111111111,0.125,it is not possible to tell,0.0310932702713322,0.0097649112778688,0.0528451287389317,0.0150235068092692,0.44169208,0.5243701
725,"Not quite, what is the legal definition of a moped?","New York law defines a ""moped"" or a""motor scooter"" as a limited use vehicle with two or three wheels",limited use vehicles with two or three wheels,"New York law defines limited use motorcycles, which are commonly called "" mopeds "" or "" motor scooters "", as "" limited use vehicles with two or three wheels. ","New York law defines limited use motorcycles, which are commonly called "" mopeds "" or "" motor scooters "", as "" limited use vehicles with two or three wheels. """,0.56,0.875,0.4117647058823529,yes,0.875,0.875,0.875,yes,0.0142693959821609,0.0051213774792328,0.0444822016822598,0.0130410591114234,0.45477656,0.4452705
726,What should I do if the county I'm in doesn't have online reservation?,"You would need to make a reservation through one of our office locations, you can check the locations and hours.",make a reservation in person,see our office locations and hours [2]. ,"payment or exemption For quicker service , make a reservation online before visiting offices in New York City, Westchester, Nassau, Suffolk, Rockland, Onondaga, Monroe or Albany Counties.",0.1818181818181818,0.5,0.1111111111111111,No,0.0,0.0,0.0,no,0.010738361601973,0.003943363176291,0.0683332407324896,0.0183321230057122,0.5536959,0.5123318
727,What If I don't have one of these required documents?,You must provide other kinds of proof of both identity and age.,[3],you must provide other kinds of proof [8]. ,Find your proofs [3 ],0.0,0.0,0.0,yes,0.0,0.0,0.0,no,0.0938491387681399,0.0237702569597218,0.0,0.0,0.4836552,0.4866013
728,Should I pay attention to any special requirements to operate a moped?,The requirements are the same as those for motorcycles. You must have a driver license and register your mopen to drive it on streets and highways. There are some exceptions for these requirements though.,(a).,The requirements to operate a moped are like those for motorcycles.  You must have a driver license and register your moped to drive it on streets and highways.  There are exceptions to these requirements listed in the table below. ,The requirements to operate a moped are like those for motorcycles.,0.0,0.0,0.0,Yes,0.409090909090909,1.0,0.2571428571428571,yes,0.0326929376197384,0.0102672903970473,0.3799178428257962,0.072581139846527,0.44169208,0.5190445
729,"I would like to register a moped, what is the procedure?",Will you be using a moped as a permanent vehicle?,You must have a driver license and register your moped to drive it on streets and highways,"

What is considered a limited use motorcycle (aka moped )? 
",You must have a driver license and register your moped to drive it on streets and highways.,0.1666666666666666,0.125,0.25,yes,0.0833333333333333,0.0625,0.125,it is not possible to tell,0.0225000459565622,0.007425831051402,0.0233937032098664,0.0077073113214069,0.45353442,0.45289278
730,Yes there is,"To speed up the registration process, you can make a reservation online for any of the offices located in New York City, Westchester, Nassau, Suffolk, Rockland, Onondaga, Monroe or Albany",You need a summary of what you need,"make a reservation online before visiting offices in New York City, Westchester, Nassau, Suffolk, Rockland, Onondaga, Monroe or Albany Counties. ",Summary of what you need,0.1176470588235294,0.2857142857142857,0.074074074074074,yes,0.0,0.0,0.0,Yes,0.084699249993616,0.0220407308645277,0.0584114193349471,0.0163537129993814,0.532796,0.5153991
731,What if I don't have one of the required identification documents?,"You must provide other forms of identification, as per the website",You must register your vehicle at the DMV within 180 days of,you must provide other kinds of proof [8]. ,"Your insurance company will issue proof of insurance by giving you two original barcoded NY State Insurance Identification Cards see sample, You must register your vehicle at the DMV within 180 days of",0.2857142857142856,0.2727272727272727,0.3,yes,0.2,0.125,0.5,You must register your vehicle at the DMV within 180 days of,0.0101401279167596,0.0037610889230141,0.0347674228635702,0.0107178430458198,0.5857787,0.573127
732,"Hello, I would like to register my moped. How do I proceed?",Is your vehicle a moped or a motorcycle?,You must have a driver license and register your moped to operate it on streets and highways. There are exceptions to these requirements listed in the table below. You can never,"

What is considered a limited use motorcycle (aka moped )? 
",You must have a driver license and register your moped to drive it on streets and highways.,0.1142857142857143,0.0689655172413793,0.3333333333333333,no,0.0833333333333333,0.0625,0.125,yes,0.0225000459565622,0.007425831051402,0.0115209400841923,0.0041983297742917,0.5105339,0.5547952
733,It is a moped not a motorcycle.,Do you have a driver's license and is your moped registered?,motor scooter,"

Are there any special requirements to operate a limited use motorcycle (moped) in New York? 
","New York law defines limited use motorcycles, which are commonly called "" mopeds "" or "" motor scooters "", as "" limited use vehicles with two or three wheels. """,0.0,0.0,0.0,no,0.2631578947368421,0.2083333333333333,0.3571428571428571,no,0.0135274854873582,0.0048551010576913,0.1376123266948091,0.0314905158710205,0.58749986,0.41472495
734,I'm about to receive my driver's license but my moped is not registered.,"Once you get your driver's license, you need to come register your moped at the DMV.",I can never,"

What do I need to bring to the DMV? 
",You can never,0.0,0.0,0.0,it is not possible to tell,0.0,0.0,0.0,it is not possible to tell,0.1280626998945349,0.0293052270852035,0.1592273033665904,0.0351312317072638,0.51755923,0.49291208
735,"Okay, I will do that.","Before going to the DMV, please complete the Document Guide. It will inform you of the correct documents to bring with you.",I need a list of things to do.,"Before visiting a DMV office [2] to register your moped ,  please complete the Document Guide to make sure you bring the correct documents with you. ",Summary of what you need,0.1538461538461538,0.2857142857142857,0.1052631578947368,it is not possible to tell,0.074074074074074,0.2,0.0454545454545454,Complete the Document Guide.,0.083250865806963,0.0216638273376504,0.0673090064688945,0.0183005411904972,0.532796,0.49563572
736,"I still haven't received my driver's license, can I use my learner's permit from another state?",Yes as long as it is from one of the Tri-States.,[10].,you must provide other kinds of proof [8]. ,Requirements [9].,0.0,0.0,0.0,no,0.0,0.0,0.0,yes,0.1146880161312262,0.0277993872918267,0.2402811414134754,0.0456496931223525,0.45159832,0.38494748
737,Can I see a list of these eligible counties?,They are listed on the website on the office locations page.,yes,see our office locations and hours [2]. ,,0.0,0.0,0.0,no,0.0,0.0,0.0,no,0.0,0.0,0.537284965911771,0.0954120756313892,0.55804753,0.56288624
738,Are the offices open on Saturdays?,Yes some of our offices are open on Saturdays.,no,see our office locations and hours [2]. ,,0.0,0.0,0.0,no,0.0,0.0,0.0,yes,0.0,0.0,0.5946035575013605,0.080324235179392,0.55804753,0.5443729
739,"If I want to eventually get a moped that has three wheels, do I need a different kind of driver's license?",All new vehicles must be registered again at the DMV.,yes,"New York law defines limited use motorcycles, which are commonly called "" mopeds "" or "" motor scooters "", as "" limited use vehicles with two or three wheels.  "" ",,0.0,0.0,0.0,no,0.0,0.0,0.0,no,0.0,0.0,0.4854917717073234,0.0862145427090973,0.55804753,0.56288624
740,What do I need to register a moped?,Do you know what is considered a motorcycle of limited use (also known as a moped)?,a driver license,"

What is considered a limited use motorcycle (aka moped )? 
",You must have a driver license and register your moped to drive it on streets and highways.,0.0,0.0,0.0,yes,0.0833333333333333,0.0625,0.125,yes,0.0225000459565622,0.007425831051402,0.11678449443205,0.0279460823906827,0.69378996,0.46496108
741,"That does not apply to me, I need another...","Ok, did you know that there are special requirements to operate a limited-use motorcycle (moped) in New York?",I need a new job.,"

Are there any special requirements to operate a limited use motorcycle (moped) in New York? 
",Summary of what you need,0.0952380952380952,0.25,0.0588235294117647,It's impossible to say,0.0,0.0,0.0,No,0.0817226776734007,0.0212661569525555,0.1002298865743421,0.0242948612164315,0.44890514,0.45506114
742,That does not apply to me.,"Ok, come on again I would like to know what you need to take to the DMV...",I don t have a motorcycle,"

What do I need to bring to the DMV? 
",Refer to the Limited - use motorcycle requirements chart on,0.0952380952380952,0.2,0.0625,no,0.125,0.125,0.125,no,0.0305315098659928,0.0093851290696526,0.0783485682093075,0.0205549330652504,0.7538033,0.6028542
743,How do I go about registering a moped?,Does yourmode of transportation have more than two or three wheels?,You must have a driver license and register your moped to drive it on streets and highways,"

What is considered a limited use motorcycle (aka moped )? 
",You must have a driver license and register your moped to drive it on streets and highways.,0.074074074074074,0.0625,0.0909090909090909,yes,0.0833333333333333,0.0625,0.125,yes,0.0225000459565622,0.007425831051402,0.0230796225435013,0.0076038340115516,0.69378996,0.69832826
744,no ,They are the same requirements as motocrycles,No,"

Are there any special requirements to operate a limited use motorcycle (moped) in New York? 
",,0.0,0.0,0.0,yes,0.0,0.0,0.0,no,0.0,0.0,0.5,0.067544361420347,0.54449975,0.5291087
745,ok then that does not apply to me. Thank you ,Did you complete the document guide?,You are welcome.,"

What do I need to bring to the DMV? 
","If you don t have one of these documents , you must provide other kinds of proof [8].",0.25,0.3333333333333333,0.2,no,0.0,0.0,0.0,no,0.0216171961773415,0.0070576448872126,0.1068217515990585,0.0255620361745991,0.40862072,0.4675811
746,id like to register a moped,is it a limited used moped?,i want to get a new one,"

What is considered a limited use motorcycle (aka moped )? 
",manufacturer can certify a moped.,0.0,0.0,0.0,it is not possible to tell,0.1666666666666666,0.25,0.125,it is not possible to tell,0.0599994294992758,0.0166130223489607,0.0703903947435882,0.0181612136285029,0.6501993,0.5156344
747,"no a regular moped, it has 2 wheels and moves around 50mph",does it have 3 wheels?,motor scooters,"New York law defines limited use motorcycles, which are commonly called "" mopeds "" or "" motor scooters "", as "" limited use vehicles with two or three wheels.  "" ","New York law defines limited use motorcycles, which are commonly called "" mopeds "" or "" motor scooters "", as "" limited use vehicles with two or three wheels. """,0.0,0.0,0.0,yes,0.875,0.875,0.875,no,0.0142693959821609,0.0051213774792328,0.1130830031784043,0.0262963391970654,0.81674373,0.6989973
748,i have a document i can bring to an office,i have a manual and a license,[2],you must provide other kinds of proof [8]. ,Find your proofs [3 ],0.0,0.0,0.0,it is not possible to tell,0.0,0.0,0.0,it is not possible to tell,0.0938491387681399,0.0237702569597218,0.0,0.0,0.440983,0.52978563
749,i am in the UK where do i bring my documents?,i can see your local office to bring them and will share the address,DMV office,see our office locations and hours [2]. ,What do I need to bring to the DMV?,0.1333333333333333,0.5,0.0769230769230769,yes,0.0,0.0,0.0,it is not possible to tell,0.051935912157243,0.0145407355522429,0.1699044244847122,0.0367129639853654,0.5173465,0.44737858
750,can i still use my moped without my documents?,you are still able to use your moped just bring the documents to us to copy and have on file,[2],The requirements to operate a moped are like those for motorcycles.  You must have a driver license and register your moped to drive it on streets and highways.  There are exceptions to these requirements listed in the table below. ,Find your proofs [3 ],0.0,0.0,0.0,no,0.0512820512820512,0.25,0.0285714285714285,no,0.0900103861321094,0.0227979716754776,0.0,0.0,0.4738006,0.45652735
751,i will also bring proof of insurance and my id card,if your insurance is up to date there will be no issues,yes,"Refer to the Limited - use motorcycle requirements chart on this page to determine if you need insurance.  Your insurance company will issue proof of insurance by giving you two original barcoded NY State Insurance Identification Cards see sample, You must register your vehicle at the DMV within 180 days of the effective date on your insurance ID card.  Bring one copy of your Insurance Identification Cards with you. ",,0.0,0.0,0.0,it is not possible to tell,0.0,0.0,0.0,it is not possible to tell,0.0,0.0,0.537284965911771,0.0954120756313892,0.47100237,0.5059738
752,i have full insurance and full drivers permit,i look forward to seeing you with your relevant documents,no,Learner permit restrictions apply to all permit classes.  Junior operator restrictions apply to class DJ and MJ permits and driver licenses.  See information about the Graduated License Law [10]. ,,0.0,0.0,0.0,it is not possible to tell,0.0,0.0,0.0,no,0.0,0.0,0.5946035575013605,0.080324235179392,0.47100237,0.4950149
753,I just passed my test and I want to know what is next.,You will receive an interim license that will allow you to drive and that you must to keep it with your photo learner permit. You will receive your photo driver license in the mail  in about 2 weeks.,I will ask my teacher for help.,"our license examiner will give you an interim license that allows you to drive.  Keep the interim license with your photo learner permit  you will receive your photo driver license in the mail, in about 2 weeks ",After you pass your test,0.0465116279069767,0.1428571428571428,0.0277777777777777,it is not possible to tell,0.1025641025641025,0.4,0.0588235294117647,you will receive an interim license that will allow you to drive and that you must to keep it with your photo learner permit,0.0765344119984825,0.0199160485702126,0.0671508586439588,0.0183729542489537,0.5482415,0.48635978
754,What should I do after passing my road test if I am 16 years old and I have a Class DJ driver license?,"You must obey the restrictions for junior drivers. For more information, I invite you to see the Graduated Driver License GDL Law and restrictions on drivers under age 18.",obey the restrictions for junior drivers see Graduated Driver License GDL Law and restrictions on drivers under age 18 [9 ],you must obey the restrictions for junior drivers see Graduated Driver License GDL Law and restrictions on drivers under age 18 [9 ] ,"DJ, MJ or DJMJ driver license , you must obey the restrictions for junior drivers see Graduated Driver License GDL Law and restrictions on drivers under age 18 [9 ]",0.6956521739130435,0.8421052631578947,0.5925925925925926,yes,0.7916666666666667,0.7037037037037037,0.9047619047619048,yes,0.0142151655126608,0.0051245179428802,0.0182913662688095,0.0063228271351011,0.6290305,0.4616363
755,What happens if I fail my test?,No problem if you fail your test.,I will be unable to pass the test.,Don't worry. ,If you fail your test,0.1428571428571428,0.1428571428571428,0.1428571428571428,I will be unable to pass the test,0.0,0.0,0.0,No,0.0739072349494318,0.0187193403049845,0.0559937911940992,0.0155916370285213,0.46422327,0.5303884
756,What happens if I fail my non-commercial license road test?,Your learner permit remains valid until the expiration date.,your learner permit remains valid until the expiration date,your learner permit remains valid until the expiration date. ,"If you fail a non - commercial license road test , your learner permit remains valid until the expiration date.",1.0,1.0,1.0,yes,0.6666666666666666,0.5,1.0,yes,0.0189374768554084,0.0064455148580198,0.034862659339228,0.0107164879511714,0.56259495,0.5606465
757,What if my learner permit expires before my next road test?,"In that cse, you must get a new learner permit. For more information, see ""Get a learner permit"".",you must get a new learner permit,you must get a new learner permit.  See Get a learner permit [10]. ,"If your learner permit expires before your next road test , you must get a new learner permit.",0.5454545454545454,1.0,0.375,yes,0.4444444444444444,0.375,0.5454545454545454,yes,0.0217761254388644,0.0072236702884645,0.062036188607743,0.0171769731210063,0.5853499,0.52613586
